,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Metallica,Enter Sandman,5BIMPccDwShpXq784RJlJp,73,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,4
1,Nirvana,Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,73,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
2,Red Hot Chili Peppers,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,80,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
3,Nirvana,Come As You Are,4P5KoWXOxwuobLmHXLMobV,71,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4
4,Metallica,Nothing Else Matters,10igKaIKsSB6ZnWxPxPvKO,68,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,388733,3
5,R.E.M.,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,80,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
6,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,74,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4
7,Guns N' Roses,November Rain,3YRCqOhFifThpSRFJ1VWFM,79,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4
8,Nirvana,Lithium,2YodwKJnbPyNKe8XXSE9V7,67,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4
9,Pearl Jam,Alive,1L94M3KIu7QluZe63g64rv,74,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4
10,Guns N' Roses,Knockin' On Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,76,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,4
11,Red Hot Chili Peppers,Give It Away,0uppYCG86ajpV2hSR3dJJ0,72,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4
12,Metallica,The Unforgiven,2lF8jQFhIjpmQa501sYXxR,64,0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,4
13,Pearl Jam,Jeremy,62nQ8UZVqR2RMvkJHkcO2o,71,0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,318227,4
