,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Bud Powell,Moonlight In Vermont,4YrrIdqHYl4lN9fTZGFb10,4,0.342,0.0961,5,-21.956,0,0.0386,0.957,0.901,0.0971,0.0871,106.309,215627,4
1,Pete Seeger,Blue Mountain Lake,02sEwhzTKlYUBUBpx17yDG,4,0.64,0.232,8,-14.279,0,0.0864,0.897,0.0,0.0974,0.547,111.573,168520,4
2,Bud Powell,You Go To My Head,04JZRffmUF04otravVu2l7,3,0.516,0.0308,5,-21.758,1,0.0444,0.979,0.898,0.142,0.249,72.278,246627,4
3,Irving Berlin,Finale,06nQA0SKuFMKThOO5LoXlU,4,0.475,0.541,2,-9.187,1,0.0714,0.816,0.0,0.31,0.518,144.175,143200,4
4,Cyril Ritchard,Captain Hook's Waltz,0E0KnGK97lXsbBEsgi3HgL,3,0.659,0.2,7,-19.168,1,0.542,0.799,0.0,0.0762,0.527,73.969,174707,3
5,Wallace House,The Hunters of Kentucky,0EUd4ue6xhxz0ViSJlIH5l,3,0.728,0.341,1,-14.423,1,0.416,0.976,0.0,0.125,0.957,122.766,183480,4
6,Ottorino Respighi,Pines of Rome: The Pines of the Appian Way,0Gn6jzkD7OkimlDpVPOxea,3,0.0769,0.11,10,-15.494,1,0.0378,0.615,0.323,0.0957,0.11,63.519,308120,4
7,Bud Powell,Fantasy In Blue,0MzYRkcvIA8Q1VSiVgfom2,3,0.378,0.378,8,-19.024,1,0.0392,0.145,7.38e-05,0.377,0.472,95.649,185027,4
8,Pete Seeger,Arkansas Traveler,0NZRZPC14q1nL2lc2cfzsv,3,0.583,0.328,4,-16.515,0,0.0745,0.949,0.00169,0.146,0.483,120.083,162227,4
9,Count Basie,Right On,0ZTUuQzozgDCQBkHnyihpj,4,0.322,0.688,0,-11.034,1,0.0816,0.614,0.00253,0.0918,0.559,209.989,159693,4
10,Pete Seeger,Now with the Index Finger,0ZjVRAH0aJJeqdQ8aUmNPH,4,0.73,0.0953,4,-20.969,0,0.373,0.894,0.0,0.181,0.204,120.193,56027,3
11,Judy Garland,It's a New World - Live,0ajlBCFJLXjfryBZ0Lcg0k,3,0.218,0.046,4,-23.367,1,0.0411,0.986,0.000501,0.192,0.0945,180.468,146600,3
12,Cuco Sánchez,La Rosa de Oro,0fbsmPqEyJ9vsKDJr83tkp,4,0.532,0.0251,0,-24.113,1,0.0389,0.94,4.12e-06,0.171,0.28,122.762,187907,3
13,Pete Seeger,Cumberland Gap,0ll96DekUvid8eLIpjO56v,4,0.649,0.177,11,-20.116,1,0.0456,0.972,0.0688,0.158,0.528,112.908,82480,3
14,Eileen Farrell,The Man I Love,0n5qURb4DEJoIwb1dXzizZ,4,0.431,0.515,1,-9.594,1,0.074,0.79,1.42e-05,0.562,0.709,78.613,221760,4
15,Pete Seeger,Erie Canal,0uQkkIcvdGpsRk6He5HLJl,4,0.623,0.183,8,-18.566,1,0.0548,0.967,0.0129,0.12,0.737,126.227,201480,4
16,Betty Hutton,"Rumble, Rumble, Rumble - From ""The Perils Of Pauline"" Soundtrack",0wDjQ7STnboEikldY8zc5s,5,0.621,0.309,10,-7.952,1,0.315,0.765,0.000171,0.421,0.741,152.303,177480,4
17,New Orchestral Society of Boston,"Brahms, Johannes: First Symphony, Part 4",0we4DjoCCSRee9ow01B6EG,4,0.222,0.134,5,-17.522,0,0.0334,0.793,0.951,0.0784,0.074,134.29,956093,4
18,Robert Shaw Chorale,"God Rest Ye Merry, Gentlemen / My Dancing Day / I Wonder As I Wander",1AQVeofPheRd8eqfN8WGqw,3,0.284,0.154,7,-21.785,1,0.0552,0.995,0.0191,0.288,0.101,80.745,332907,3
19,Louis Armstrong,West End Blues - Live,1AzdHMArPzB6ryr5hYObYp,4,0.487,0.459,3,-9.541,1,0.107,0.871,0.0362,0.805,0.326,75.213,256133,4
20,Bud Powell,I Get A Kick Out Of You,1CLKtVUBzaE8gkh7kMbmtr,3,0.4,0.134,5,-20.775,1,0.0335,0.808,0.0438,0.166,0.637,89.118,261600,4
21,Roy Eldridge,I Can't Get Started,1Dx6B2QtRmW2odcD7JKQoN,4,0.556,0.0444,0,-20.842,1,0.0513,0.939,0.487,0.074,0.229,123.051,659493,4
22,Helen Forrest,Little Things Mean a Lot,1ZBamm75lfGigIF2ifvgND,3,0.363,0.192,2,-11.255,0,0.0348,0.962,4.2e-06,0.273,0.212,67.165,161957,4
