,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Jimi Hendrix,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,75,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4
1,The Band,The Weight - Remastered,0P7DoyGrr4Wp9w5TotEtUC,71,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4
2,The Foundations,Build Me Up Buttercup,6sPOmDulFtLzfX25zICNrC,71,0.66,0.512,0,-7.183,1,0.0294,0.313,0.0,0.283,0.852,133.607,177533,4
3,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0iOZM63lendWRTTeKhZBSC,75,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4
4,The Beatles,Blackbird - Remastered 2009,5jgFfDIR6FR0gvlA56Nakr,73,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,4
5,Steppenwolf,Magic Carpet Ride,4c4jJJoaiY21t2TyRZgdWS,68,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4
6,Cream,White Room,3Xls4cNOwy01dtrNXb1inG,72,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4
7,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1Ud6moTC0KyXMq1Oxfien0,73,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,378147,4
8,Louis Armstrong,What A Wonderful World,29U7stRjqHU6rMiS8BfaI9,66,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,4
9,Steppenwolf,Born To Be Wild - Single Version,3lN8PP6R2IxbLP05QpYXng,66,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,212893,4
10,Otis Redding,(Sittin' On) the Dock of the Bay,3zBhihYUHBmGd2bcQIobrF,71,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756,4
11,Johnny Cash,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",2fDHuS1PTkHBbCWWZF1ph9,68,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,4
12,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",1gFNm7cXfG1vSMcxPpSxec,70,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4
13,Stevie Wonder,For Once In My Life,4kP69y3GKHi9tXckfgp4bK,71,0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,169800,4
14,The Beatles,While My Guitar Gently Weeps - Remastered 2009,389QX9Q1eUOEZ19vtzzI9O,69,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,285000,4
15,The Monkees,Daydream Believer,7uEcCGtM1FBBGIhPozhJjv,68,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
16,Etta James,I'd Rather Go Blind,1kPBT8S2wJFNAyBMnGVZgL,66,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,156653,3
17,Marvin Gaye,I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw,61,0.711,0.362,3,-10.851,0,0.0382,0.272,0.0,0.127,0.615,117.267,194293,4
18,Aretha Franklin,I Say a Little Prayer,3NfxSdJnVdon1axzloJgba,74,0.59,0.355,9,-14.051,1,0.0352,0.48,0.0,0.0585,0.499,133.03,216773,4
19,The Zombies,Time Of The Season (Mono Version),5AJrhrwz4oSZX2PwwV4qrN,65,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,214027,4
20,Jimi Hendrix,Voodoo Child (Slight Return),2AxCeJ6PSsBYiTckM0HLY7,65,0.214,0.91,8,-6.662,1,0.389,0.48,0.00839,0.0517,0.447,175.561,313373,4
21,Simon & Garfunkel,America,6dfhF1BDGmhM69fnCb6wSC,64,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,215293,3
22,The Mamas & The Papas,Dream A Little Dream Of Me - With Introduction,27hhIs2fp6w06N5zx4Eaa5,66,0.413,0.313,7,-13.138,1,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,194427,4
23,Big Brother & The Holding Company,Piece of My Heart,1xKQbqQtQWrtQS47fUJBtl,66,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,4
24,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,5K09WxKdlkroDyEVyOSySy,67,0.65,0.323,0,-8.698,1,0.0283,0.213,0.0,0.187,0.276,110.962,166973,3
25,The Beatles,Back In The U.S.S.R. - Remastered 2009,0j3p1p06deJ7f9xmJ9yG22,64,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,4
26,The Zombies,This Will Be Our Year,02KpkaZbiutsR0ucxce4Sh,60,0.535,0.424,9,-7.491,1,0.0314,0.626,0.0,0.191,0.539,97.506,127733,4
27,The Beatles,I Will - Remastered 2009,09x9v1o51dbqi5H0u7UGfp,63,0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,105933,4
28,Van Morrison,Sweet Thing - 1999 Remaster,4dBI72rgkmG0gTzswyBTzz,61,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,265547,3
