,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Jason Mraz,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,242187,4
1,Zac Brown Band,Chicken Fried,4dGJf1SER1T6ooX46vwzRB,75,0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,238147,4
2,Lil Wayne,Mrs. Officer,0EHR9OObFtjlhQB8wSt1m7,73,0.92,0.553,6,-5.068,1,0.189,0.237,0.0,0.0767,0.947,112.021,286907,5
3,Kanye West,Heartless,4EWCNWgDS8707fNSZ1oaA5,74,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4
4,The Offspring,"You're Gonna Go Far, Kid",6TfBA04WJ3X1d1wXhaCFVT,76,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,4
5,Beyoncé,Halo,4JehYebiI9JE8sR8MisGVb,76,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
6,Coldplay,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,77,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,242373,4
7,Estelle,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,78,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4
8,The All-American Rejects,Gives You Hell,6ihL9TjfRjadfEePzXXyVF,70,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4
9,Soulja Boy,Kiss Me Thru The Phone,2q4rjDy9WhaN3o9MvDbO21,75,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387,4
10,Lil Wayne,A Milli,6ScJMrlpiLfZUGtWp4QIVt,73,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,221840,4
11,Flo Rida,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,78,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400,4
12,Adele,Make You Feel My Love,6P7tTFzn6oNa0GL8w8oazE,72,0.552,0.18,10,-10.583,1,0.0293,0.894,0.000393,0.105,0.0896,76.995,212040,4
13,T.I.,Whatever You Like,1IAzD1muglOxOcPbUHs70R,73,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533,4
14,The Script,Breakeven,38xWaVFKaxZlMFvzNff2aW,72,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,261427,4
15,Rise Against,Savior,3asFGFY3uLjMDmML1p0tYm,69,0.339,0.931,5,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.548,242280,4
16,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,70,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4
17,Lady Gaga,Poker Face,0WfKDYeUAoLA3vdvLKKWMW,69,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200,4
18,Rihanna,Take A Bow,3goSVuTt3fDYDP6kRnFwuL,76,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.081,229413,4
19,Rihanna,Umbrella,49FYlytm3dAAraYgpoJZux,79,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4
