,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Diamond Rio,Demons And Angels,0B8X9dfGC1sGyKegKr33Lc,4,0.633,0.308,7,-11.116,1,0.0334,0.423,0.0,0.0863,0.181,129.768,198693,3
1,Kermit Ruffins,Monday Night In New Orleans,0BShXUUrG6ef4AAib3z5Ld,4,0.699,0.299,2,-14.228,0,0.088,0.334,0.00224,0.194,0.651,116.555,209560,4
2,Cornelio Reyna Jr,Con la Tinta de Mi Sangre,0CcBUrM4ApCNoMRKCu7Mpz,4,0.704,0.326,0,-13.882,1,0.042,0.508,0.0,0.11,0.927,109.644,135307,4
3,Ottmar Liebert + Luna Negra,Montana Walking,0KHrlM7WEtJKJ57usND6tr,4,0.777,0.466,9,-14.764,0,0.0572,0.726,0.835,0.0954,0.735,116.831,272000,4
4,Sounds Of Blackness,Give Us A Chance,0LFYWNKxD5YQC9Mt2iNHLF,4,0.704,0.89,1,-7.137,1,0.0726,0.0128,0.00275,0.029,0.663,116.033,176773,4
5,Dixie Dregs,Medley (Take It Off The Top),0Q7DYyW7OQC54vuwgufTe5,4,0.298,0.784,9,-12.783,1,0.0475,0.00999,0.779,0.963,0.628,153.841,380296,4
6,Father MC,Everything's Gonna Be Alright - Radio Version,0WcEq4Qw4YaUTzxO92mrkz,4,0.789,0.585,6,-11.641,0,0.215,0.311,0.0,0.742,0.839,108.236,223467,4
7,Percy Grainger,Lincolnshire Posy: I. Lisbon,0XCXQjfiDjOrb2mjOVCLo3,4,0.426,0.0284,1,-30.441,1,0.0502,0.978,0.719,0.0878,0.494,136.177,78160,4
8,GRP All-Star Big Band,Footprints,0Z1N3toOSmyVHvWYSIUBbi,4,0.434,0.621,8,-12.042,1,0.0531,0.409,0.547,0.0949,0.415,139.365,418027,4
9,George Frideric Handel,"Messiah, HWV 56, Pt. 1 Scene 3: O Thou That Tellest (chorus)",0fHjCY9Vqspk4anfwhNxrw,4,0.262,0.216,2,-15.026,1,0.037,0.993,0.00264,0.145,0.384,93.626,103800,4
10,Gerardo Reyes,Para Volver a Volver,0lSr6oK4rh6JTQZWPTtbIZ,4,0.576,0.279,7,-16.733,1,0.035,0.755,2.41e-05,0.145,0.744,90.85,243810,4
11,Gruntruck,Break,0vx1DqojaZsrcs8KJDpzRB,4,0.383,0.922,0,-6.458,1,0.0632,6.1e-06,0.000557,0.0972,0.329,127.002,281707,4
12,Gerald Alston,Peace Of Mind,10J8yBVSmtUir4GYm2XZlg,4,0.426,0.481,8,-10.429,1,0.037,0.544,0.0,0.0649,0.535,108.556,305227,3
13,Acoustic Alchemy,Wind It Up,10aEOq1sllzt75BZzks0sK,4,0.788,0.624,9,-10.432,0,0.0376,0.745,0.851,0.0583,0.771,112.124,244960,4
14,The Story,Damn Everything but the Circus,12fjMKqKKEnMB6rehiTRB3,4,0.29,0.0803,3,-16.833,1,0.0294,0.712,0.0,0.145,0.164,79.067,272693,4
15,Philharmonia Orchestra,"Chronicles Of Narnia, The - The Great Battle",16kblC87rGX3RnhB0snZ0X,4,0.376,0.189,0,-15.504,1,0.0308,0.956,0.901,0.387,0.154,106.566,165880,4
16,Michael Stanley Band,In the Heartland,18Lv4F1DUle0iwUjsGjpBs,4,0.54,0.982,0,-7.382,1,0.0825,0.0014,0.00282,0.249,0.692,113.713,213400,4
17,GrooveChild,Territorial Woman,1Cny9nHdbYG5653zEAlDDW,4,0.617,0.711,2,-11.891,1,0.0527,0.0154,0.0,0.0926,0.553,104.692,201160,4
18,The Hard Boys,Mission to Nowhere,1EDYvFDHwVbM70QPPMfPta,4,0.887,0.543,10,-9.579,0,0.231,0.0863,0.000803,0.105,0.7,147.901,293440,4
19,Rocket From The Crypt,Don't Darlene,1EMdBMnuQp6e2hNsU2y353,4,0.234,0.914,6,-10.08,1,0.107,4.99e-05,0.000135,0.685,0.554,178.07,100893,4
20,Kitchens Of Distinction,When in Heaven,1Ef4ugw9XFWRSpyciPs6l1,4,0.526,0.928,9,-6.184,1,0.0335,4.88e-05,0.00292,0.279,0.737,113.72,314467,4
21,Kate Smith,"Climb Every Mountain (From ""The Sound Of Music"")",1OOT0XrAWWKhOGGhzK0Vw7,4,0.203,0.207,7,-10.072,1,0.0298,0.981,0.000373,0.118,0.214,82.934,147400,3
22,The Bats,Boogey Man,1ZW2N1hlul5mqvPGMmGW56,4,0.61,0.908,7,-8.254,1,0.0402,0.165,0.00453,0.142,0.903,130.412,195560,4
23,Ottmar Liebert + Luna Negra,Reaching Out 2 U (Todos Bajo La Misma Luna) Salsa 4 Peace,1ZYJN9c5UtA36zDR0O72Ma,4,0.747,0.485,5,-11.842,1,0.049,0.824,0.858,0.0939,0.971,108.004,296000,4
24,Del Amitri,To Last A Lifetime,1dc9SaLL3iFC9ezbV9j8pN,4,0.561,0.662,4,-8.472,1,0.024,0.165,0.000162,0.351,0.417,99.965,248000,4
25,Arthur Prysock,Your Eyes,1jRfzAEpC5yUnTf0TmkYhB,4,0.335,0.257,7,-19.461,1,0.206,0.897,0.232,0.138,0.288,146.122,208533,3
26,Levellers,Sell Out,1l1RWl2a0KYpneAFngO2HK,4,0.433,0.642,9,-11.829,0,0.0346,0.0261,0.000144,0.076,0.805,105.628,257267,4
27,Natas,Hell Raiser,2054RibgSuXWih8bHgP03E,4,0.795,0.67,6,-13.12,0,0.21,0.000494,0.00635,0.13,0.751,180.676,205293,4
28,Armando Manzanero,Todavía,26hDFFMO5Ep67ewW1Pi2qi,5,0.414,0.549,2,-7.702,1,0.0281,0.164,0.0,0.142,0.356,91.71,130200,4
29,Levellers,Fifteen Years,2bqcUtzk1rpiFXRpaFGsrT,4,0.431,0.844,9,-10.749,0,0.0387,0.00244,0.0,0.0718,0.821,149.677,188027,4
30,Luke & Jenny Anne Bulla,Grey Eagle,2kGFADM1ixazFnPg58Frqm,4,0.698,0.498,9,-13.865,1,0.0505,0.647,0.201,0.0626,0.741,115.495,100493,3
31,Mijares,Bella,2saStnhkuUpVvqEE5XQ3Cp,4,0.341,0.534,11,-13.605,1,0.0487,0.712,0.0,0.0568,0.364,89.856,203333,4
32,Gordon Bok,Crossing The Water,2vnArepBjMvr30OjqtQ4DN,4,0.232,0.0976,11,-22.137,1,0.0352,0.982,2.87e-06,0.103,0.165,99.961,253627,5
33,Steve Riley & The Mamou Playboys,Mardi Gras Jig / Scott Playboy Special,36A5a1gQboQWcMZY2zmlHr,5,0.688,0.756,2,-14.219,1,0.0428,0.0263,0.124,0.206,0.844,105.815,251867,4
34,Pat Metheny,Rain River,38GQOcX2vowb3daNxDboYY,4,0.587,0.468,6,-15.957,0,0.0313,0.706,0.905,0.0709,0.371,124.891,429427,4
35,Phish,The Squirming Coil - Live,3C7EMlsV27J4IMv0VC4nNm,4,0.291,0.51,0,-11.31,1,0.0297,0.788,0.282,0.839,0.1,91.921,476667,4
36,Roxette,Cinnamon Street,3JmB7GnXqb7byRgQVDdULG,4,0.585,0.709,4,-6.659,1,0.0311,0.00999,1.54e-06,0.087,0.506,123.225,300533,4
37,Vince Vance & The Valiants,Have Yourself a Merry Little Christmas,3N8MzOoGf9IvawWn6xj96G,4,0.528,0.539,0,-9.158,1,0.0326,0.634,0.0,0.329,0.424,120.229,206893,3
38,Gruntruck,Slow Scorch,3V4oY7RIiPZIgooW4skAJI,4,0.506,0.833,6,-5.522,0,0.0634,0.000327,0.000637,0.266,0.52,114.312,299827,4
39,Father MC,Red Lace Lingerie,3VVGQ0QhU5hck9NDv19ZJU,4,0.657,0.544,5,-7.64,0,0.116,0.167,0.0,0.357,0.905,96.065,312267,4
40,The Stone Roses,Simone,3VbRv2udJnqnBqKkp5e7LH,4,0.194,0.218,7,-24.724,1,0.0618,0.595,0.909,0.0795,0.0687,121.949,264467,4
41,The Sugarcubes,Regina - The Sugarcubes,3W8FtPZ2P0726bFYIgsAv4,4,0.724,0.634,2,-11.675,1,0.0569,0.0393,0.0,0.343,0.611,95.31,311800,4
42,Rising Sons,Let the Good Times Roll,3XnsK5J07LwJJlVFJa2v53,4,0.566,0.379,7,-13.099,1,0.0428,0.638,0.0,0.116,0.966,125.695,162133,4
43,Diamond Rio,Old Weakness (Coming On Strong),3ZiTAi3Od2gQlU6Qw6bEaM,4,0.716,0.421,4,-11.292,1,0.0284,0.338,0.0,0.097,0.34,108.917,197600,4
44,Ottmar Liebert + Luna Negra,Butterfly + Juniper <4 Kelly,3bNX8ee2Yhao3dzSvOskft,4,0.732,0.461,2,-14.073,0,0.0329,0.831,0.88,0.131,0.863,108.946,292333,4
45,Armando Manzanero,No,3c6jwaZ8nkCHDiijtZxB03,4,0.435,0.405,0,-9.055,1,0.0658,0.787,0.0,0.135,0.277,123.806,110800,5
46,Kitchens Of Distinction,Can't Trust the Waves,3fRzZks9oR0nwKDQxeL8tc,4,0.169,0.631,9,-6.679,1,0.032,0.00301,0.00722,0.33,0.288,86.482,206760,4
47,Gerardo Reyes,Rumbo al Sur,3uqQ1SoxsYxJGMv92edw9G,4,0.747,0.396,7,-15.713,1,0.161,0.77,0.0,0.155,0.972,120.882,137827,4
48,Reverend Lawrence Thomison And The Music City Mass Choir,Never Alone,3xhtoeyWmQIpR6gnLRRGug,4,0.547,0.864,5,-12.2,0,0.146,0.283,0.0,0.953,0.519,128.089,276200,4
49,Rising Sons,2:10 Train,43Nkz4Psj8Cj0fLHWYzJcv,4,0.554,0.177,0,-20.953,1,0.037,0.261,0.0,0.13,0.304,86.641,249267,4
50,Gerardo Reyes,Amor de Madre,4GIKzOqK9xWIXl0BoYMKmE,4,0.627,0.233,0,-17.222,1,0.0716,0.917,0.0,0.247,0.963,153.123,160533,4
