,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Erroll Garner,This Can't Be Love,0VEJEc0yY8AwBT0WsZuGMk,4,0.509,0.179,8,-18.791,1,0.0373,0.976,0.835,0.111,0.257,108.86,162067,4
1,Judy Garland,March Of The Doagies,109FgB2WsAc3aBpHD5of59,4,0.482,0.363,2,-9.44,1,0.0515,0.883,2.16e-05,0.432,0.853,112.793,175667,4
2,Bill Monroe & His Blue Grass Boys,Along About Daybreak,1UZbdJcY2jLM2HdZVJpmQ9,4,0.524,0.0989,9,-18.857,1,0.0333,0.994,0.0803,0.123,0.424,110.755,186240,4
3,Bill Monroe & His Blue Grass Boys,When You Are Lonely,4Cx8aVZDkJclWLsAbV4A3u,4,0.346,0.246,7,-14.55,1,0.0425,0.799,0.000155,0.361,0.764,201.036,164133,4
4,Woody Herman & His Orchestra,I've Got the World on a String - 78rpm Version,4hCQ4iv0rJC8UqrEODf3yu,4,0.391,0.144,3,-14.392,1,0.0395,0.979,0.000154,0.132,0.316,81.461,202760,4
5,Bill Monroe & His Blue Grass Boys,Remember The Cross,4hOQ6fxtj9XigqpsYXWtDu,4,0.502,0.101,11,-17.474,1,0.0505,0.981,3.48e-05,0.17,0.503,180.167,181267,4
6,Les Brown,My Dreams Are Getting Better All The Time,4neUGk0rgb1WoXLFK0JYEc,4,0.512,0.205,5,-11.04,0,0.0373,0.892,2.64e-05,0.264,0.621,157.469,196733,4
7,Bill Monroe & His Blue Grass Boys,Can't This Lonesome Road,4oSaBFbAwxAioLB9SIRTHV,4,0.361,0.299,7,-14.242,1,0.115,0.763,0.0,0.12,0.74,172.851,226040,4
8,Bill Monroe & His Blue Grass Boys,Travelin' This Lonesome Road,5A3oQJuuNuk322pGH80l4u,4,0.498,0.308,5,-13.322,1,0.0466,0.874,1.73e-06,0.259,0.734,165.552,203227,4
9,Erroll Garner,The Man I Love,5OAEDR0DZegpjuTU3T2zS9,4,0.581,0.318,0,-14.598,0,0.0517,0.917,0.887,0.0868,0.691,124.527,160200,4
10,Bill Monroe & His Blue Grass Boys,The Girl In The Blue Velvet Band,5iWBusmYDKUUIWDiPhZlGO,4,0.367,0.242,7,-13.911,1,0.0316,0.815,0.0,0.336,0.721,154.815,192067,3
11,Bill Monroe & His Blue Grass Boys,Little Community Church,5jrCCoyUf5lcQBC37mQx82,4,0.766,0.0756,6,-19.345,1,0.0421,0.982,2.04e-06,0.085,0.666,98.49,163760,4
12,Erroll Garner,Love Walked In,5xNVS6l9rU8aWVfsEcktVD,4,0.509,0.271,2,-17.435,0,0.0333,0.875,0.965,0.158,0.661,104.158,142040,4
13,Bill Monroe & His Blue Grass Boys,Shine Hallelujah Shine,680oefI42fx9otHUsFvbJH,5,0.597,0.206,4,-17.174,1,0.0559,0.954,0.0,0.449,0.633,116.628,152400,4
14,Bill Monroe & His Blue Grass Boys,I'm Travelin' On And On,6AI4Fcy6hJoOK8uJnid6PU,4,0.561,0.11,10,-16.988,1,0.0463,0.963,5.25e-05,0.185,0.594,133.713,154000,4
15,Erroll Garner,I'm In The Mood For Love,6Y9YeaROWLTHEKeddB8Ssi,3,0.611,0.142,3,-18.339,1,0.0517,0.96,0.519,0.323,0.312,120.091,173627,4
16,Judy Garland,Swing Your Partner Round And Round,6ePob2QbbgOXcB4U9xhC7F,4,0.326,0.226,6,-10.246,1,0.0367,0.824,0.0,0.858,0.667,168.905,177160,3
17,Les Brown,All Through The Day,787quammChYLRNvw4xs3lC,4,0.336,0.155,5,-13.895,1,0.0339,0.961,0.00524,0.136,0.131,95.853,194800,4
18,Shyam Sundar,Rut Yeh Suhani Aai,00IZXev5rsdqYqqmCoWOKm,0,0.661,0.2,5,-8.191,1,0.359,0.994,3.09e-05,0.295,0.783,92.054,161811,4
19,Johann Sebastian Bach,"Partita No.4 in D Major, BWV 828: Sarabande",00vfe8xUgPgat50qpmJiWj,0,0.297,0.12,2,-28.25,1,0.0436,0.994,0.879,0.07,0.283,139.91,292893,4
20,崔萍,藍色的月光,014qoeUqpNNniowgNzNIQh,0,0.27,0.275,9,-13.161,1,0.0412,0.92,0.0104,0.13,0.11,118.088,192507,4
21,Raichand Boral,Jana Gana Mana Adhinayak Jay He,02Hn4XwNJ0V7QY0ZLL9UKC,0,0.548,0.327,6,-11.703,1,0.121,0.996,0.643,0.142,0.343,76.482,59455,5
22,Sergei Rachmaninoff,"Concerto No.. 2 in C Minor, Op.18: Moderato; Allegro",02YnmtOcukEGnc93xvpjEH,0,0.207,0.291,0,-13.933,0,0.0319,0.956,0.82,0.0904,0.146,85.961,566133,4
23,Dmitri Shostakovich,"Preludes, Op. 34: No. 5 in D",02a0lyXws1YTYQptrcDKBL,0,0.548,0.308,2,-15.2,1,0.0403,0.99,0.693,0.401,0.768,101.977,26240,4
24,Albeli,Tu Taar Baja Main Gaati Hoon,02emo8mjhf9FIbuBnzbBCM,0,0.637,0.185,10,-12.337,1,0.354,0.994,0.941,0.164,0.927,84.705,173865,4
25,Sandhya Mukherjee,Chander Eto Bahar,02mbyqy78RKlAJL3ry5Kbm,0,0.488,0.432,7,-10.129,1,0.0478,0.936,0.000176,0.155,0.454,80.787,178467,4
26,Yaksh,Haan Beet Gai Dukh Ki Raat,02qNMfZNd6kibciAoM3gYh,0,0.569,0.274,7,-9.576,0,0.321,0.99,0.0379,0.11,0.743,84.27,193498,4
27,Hector Berlioz,Les Troyens à Carthage: Prélude,03ZdFN1C84Hce0e1yHXn4M,0,0.193,0.174,5,-16.241,1,0.0385,0.988,0.897,0.118,0.0892,109.944,275733,4
28,Sergei Prokofiev,"Concerto No. 3 in C, Op.26: Theme and Variations: Tema: L'istesso tempo",04DrpmOHSrpNschharsTcO,0,0.293,0.423,4,-19.968,0,0.0452,0.969,0.914,0.233,0.27,171.933,71240,4
29,Lowell Fulson,Black Widow Spider Blues,04HHmxcefe5Uo5zUHOVxd3,0,0.71,0.24,7,-7.308,1,0.0468,0.912,0.0422,0.119,0.326,69.889,201987,4
30,Kamal Dasgupta,Tum Haar Gai Aaj Meri Jeet Huyi,04JdErcIZYQCg6LUel1xUE,0,0.631,0.15,10,-11.95,1,0.561,0.993,0.687,0.158,0.796,171.379,151523,3
