,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Ramito,Queja y Consejo - Remastered,08XzecNnZMWmzBAhl2D72H,4,0.65,0.566,11,-11.078,1,0.047,0.779,0.0,0.226,0.893,134.516,161497,4
1,Ramito,No Te Vistas Que No Vas - Remastered,2xv9Ax3drulc2UIWSj1u58,4,0.574,0.519,7,-15.788,0,0.0736,0.798,2.76e-05,0.31,0.961,149.008,171990,4
2,Gene Chandler,Lonely Island,4ChiKZE5yrIX4GSe0neLHC,4,0.419,0.308,7,-15.954,0,0.0488,0.904,0.0,0.167,0.752,158.46,106493,1
3,Igor Stravinsky,L'Oiseau de feu: Danse infernale de tous les sujets de Kachtchei - 1910 version,5VGZVP96i5K1YYFAfCaMfx,4,0.378,0.473,4,-15.125,1,0.0536,0.918,0.791,0.175,0.229,78.932,280773,4
4,Gene Chandler,Kissin' In The Kitchen,6LpxpBrhAa3M7DTz0TNIZX,5,0.645,0.504,3,-11.968,1,0.0632,0.825,0.0,0.191,0.947,146.49,146384,4
5,The Rip Chords,Trophy Machine,7poqpMCdPBPfM5Xh6j421z,5,0.506,0.684,3,-7.885,1,0.0377,0.625,1.09e-06,0.321,0.866,104.251,117360,4
6,The Smothers Brothers,Hangman,00enBXtqpATF3VfOwpaDEN,3,0.492,0.752,0,-20.272,1,0.84,0.709,1.01e-05,0.98,0.84,108.592,63693,5
7,Traditional,"God Rest Ye Merry, Gentlemen",00r32apS17IQFidahJgUFQ,4,0.297,0.315,0,-16.762,0,0.0462,0.954,0.835,0.0945,0.627,160.17,171107,4
8,The New Lost City Ramblers,Kentucky Bootlegger,00s0VKHJIFXfrWz6JUlFqk,4,0.799,0.349,7,-12.66,1,0.036,0.786,0.00054,0.149,0.691,107.737,129787,4
9,Traditional,Deck the Halls With Boughs of Holly,0466ZEjkgrz2t6kTDiRVyE,4,0.545,0.341,3,-17.761,1,0.0529,0.584,0.00219,0.351,0.689,118.306,110320,4
10,Ghantasala,Naa Hrudayamlo,048rmv7qqvviCKluw9TtAr,5,0.619,0.52,2,-6.331,1,0.0659,0.797,1.6e-05,0.208,0.802,134.771,163520,3
11,Ray Price,Bubbles In My Beer,04foqXHVUEp9veCwmJS8Rh,3,0.608,0.373,5,-10.341,1,0.0285,0.635,2.46e-06,0.0925,0.807,67.109,156200,4
12,Dave Pike,Why Not,04o5QgNIfYUfJ25ealPKtg,3,0.604,0.379,9,-13.395,0,0.0476,0.455,5.93e-05,0.314,0.523,100.122,406960,4
13,Stan Kenton,How Long Has This Been Going On - Remastered,04swdcZM6vCSF6DT2nsbf8,3,0.306,0.165,5,-10.964,1,0.0281,0.826,0.761,0.0563,0.125,68.246,274667,4
14,The Everly Brothers,Bye Bye Blackbird - Remastered Version,050NoBiIcqN6OqIJce0qPn,4,0.642,0.166,7,-13.345,1,0.0295,0.776,9.13e-06,0.102,0.387,83.707,199093,4
15,The Limeliters,Medley: Goodnight Ladies / Leaving a Song,05bixmpS3mo2yQpZmBaAHq,4,0.483,0.463,7,-11.088,1,0.0347,0.822,0.0,0.729,0.652,84.589,184200,3
16,Shel Silverstein,Liz,06hBr23mHldBlUDKOiyDxo,4,0.655,0.0939,0,-11.878,1,0.0583,0.724,0.0,0.102,0.342,89.905,106067,4
17,Frank Proffitt,Beaver Dam Road,06mlNgEsyrk5mT8XKGEU9l,3,0.643,0.46,11,-12.907,1,0.0639,0.995,0.833,0.0829,0.241,115.04,86507,4
18,Sonny Rollins,Jungoso,06z9qIi2YffcvCB2eY3BZ9,2,0.644,0.442,3,-15.059,1,0.137,0.941,0.905,0.0847,0.233,114.237,653040,4
