,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Echo & the Bunnymen,Silver - Life at Brian's,00pBPiLOP3k2balPJXeLsl,4,0.588,0.756,2,-9.003,1,0.0419,0.222,7.33e-06,0.0756,0.749,132.975,202960,4
1,Blue Murder,Curled Up,17RrJHMzz1vpBHOUnJucdz,4,0.407,0.469,3,-10.902,0,0.0345,0.105,0.0019,0.0444,0.524,104.971,176000,4
2,Change,True Love,1PAEmzElrgTPkXAfj6Zxw9,4,0.619,0.77,4,-6.093,0,0.0343,0.226,0.0,0.0576,0.79,106.68,231493,4
3,Roberto Carlos,Cosas del corazón (Coisas do coração),1meCd7ZaMIUNXk4ZZEZDBz,4,0.69,0.401,0,-9.789,1,0.0283,0.583,0.0,0.103,0.314,118.212,219973,4
4,Ken Boothe,Show & Tell,1nFD5V4D932MKt7omnbz2b,4,0.734,0.259,4,-15.754,0,0.0607,0.266,2.02e-05,0.0455,0.908,167.31,238827,4
5,Midnight Oil,Who Can Stand In The Way,27o1IW4452kB2Aa0O2IkmS,4,0.777,0.357,0,-17.261,1,0.0431,0.156,3.56e-06,0.569,0.632,113.967,273733,4
6,The Evereadys,Wind Beneath My Wings,2GjAf2RTwE2st3QeEbziRS,4,0.424,0.297,8,-14.495,1,0.0299,0.486,0.0,0.0888,0.255,97.563,267187,4
7,Blue Murder,Get Lost,2HSvuvgoQ91XNL6HtghtiS,4,0.625,0.628,9,-9.221,0,0.0314,0.0049,0.0342,0.0852,0.258,88.984,281107,4
8,Pamala Ballingham,Ushururu (Ethiopian),2TZzjvtTSbi3x7E5au2OHW,4,0.307,0.24,0,-9.941,0,0.0324,0.98,6.81e-06,0.126,0.139,97.586,321725,3
9,Spandau Ballet,Revenge for Love - 2010 Remaster,39D3K6RFz4qadymIYAM2pQ,4,0.564,0.919,10,-5.607,1,0.0576,0.0617,0.0,0.327,0.834,151.069,262867,4
10,Ramon Ayala Y Sus Bravos Del Norte,Qué Bonito Caracol,3DU4fIQ6OCd2i1IGbQo1xW,4,0.744,0.875,10,-6.433,1,0.0311,0.27,0.000681,0.0736,0.98,135.065,102400,4
11,Pamala Ballingham,Gartan Mother's Lullaby (Irish),3lg7zikStKNQG57xFgb4xH,4,0.416,0.172,0,-13.679,1,0.0423,0.972,9.49e-05,0.131,0.243,113.486,294140,3
12,Johnny Curtis,Lead Us by the Way,3saaoTJxGF4qYpgTfKnFzZ,4,0.249,0.25,4,-13.91,0,0.0287,0.244,0.0,0.104,0.15,101.989,251221,4
13,Pamala Ballingham,Sleep My Darling Sleep (Icelandic),45ZllQFWQmabJlfoBTDIa1,4,0.203,0.254,9,-12.724,0,0.0393,0.986,6.14e-06,0.161,0.119,76.365,273895,3
14,The Dream Syndicate,Armed With An Empty Gun,4ONN0qCzlqwKxXxffiPVIA,4,0.566,0.585,11,-14.282,0,0.0553,0.00147,7.38e-05,0.391,0.551,141.827,236133,4
15,Pamala Ballingham,Lulla Lulla Lullaby (Jewish),4PrVqaF76HuxMRXn2d5nJc,4,0.31,0.197,2,-12.192,0,0.0375,0.988,9e-06,0.092,0.199,139.663,289751,3
16,Barbara Mandrell,This Time Of The Year,4dWYb9dioFzWkFI3isXqyH,4,0.444,0.126,1,-19.213,1,0.0354,0.654,0.0,0.0876,0.153,73.444,176400,4
17,Banda Sinaloense El Recodo De Cruz Lizarraga,Alejandra,546DVfAs9jJwvIhAJedQG5,4,0.361,0.333,0,-12.045,1,0.0336,0.869,0.814,0.184,0.521,83.613,209333,4
18,Hazel Dickens,Mama's Hand,5qPpRBc710An5fS64b8jPq,4,0.385,0.266,9,-11.011,1,0.0282,0.699,0.0,0.129,0.413,145.265,269733,4
19,Johnny Curtis,Moon of the Strong Cold Winds,5wRPadhXVEtW4ErE8WI32Y,4,0.516,0.508,6,-13.972,0,0.0521,0.0736,0.0404,0.119,0.835,124.821,226848,4
20,The Sensational Nightingales,Standing At The Judgement,6Gb4gPlxk5U2ol4H3dzhn5,4,0.616,0.666,8,-10.419,1,0.304,0.519,0.0,0.0516,0.853,103.981,322027,4
21,Rev. Clay Evans & the Fellowship Choir,Have You Got Good Religion,6MY6EQTYHZRgmWCfXaiMkp,4,0.38,0.768,1,-8.795,1,0.135,0.645,0.0,0.208,0.416,76.915,438880,3
22,The Evereadys,Just Think of His Goodness,6ive57HuHbpQoJTCEqchj0,5,0.487,0.454,5,-11.217,1,0.0481,0.411,0.0,0.0693,0.561,88.12,327480,3
23,Pamala Ballingham,"Sleep, Little One (Japanese)",6kGZTuruAZCxHzW9LB1xxh,4,0.406,0.14,7,-11.996,1,0.0373,0.975,0.00149,0.147,0.352,91.332,280713,4
24,Little Milton,Nobody's Sleeping In My Bed,01fVeg92KMmSxNaohnhmpM,3,0.508,0.62,5,-6.73,1,0.0737,0.129,1.61e-05,0.0824,0.309,171.333,298600,3
