,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,AC/DC,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,82,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,4
1,Pink Floyd,Comfortably Numb,5HNCy40Ni5BZJFw1TKzRsC,73,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,4
2,Rupert Holmes,Escape (The Pina Colada Song),5IMtdHjJ1OtkxbGe4zfUxQ,71,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.713,276493,4
3,Pink Floyd,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,75,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,4
4,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH,76,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,4
5,Michael Jackson,Rock with You - Single Version,7oOOI85fVQvVnK5ynNMdW7,71,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,4
6,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,46eu3SBuFCXWsPT39Yg3tJ,73,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4
7,Electric Light Orchestra,Don't Bring Me Down,72ahyckBJfTigJCFCviVN7,69,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373,4
8,Bee Gees,How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,76,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,245200,4
9,KISS,I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,77,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,4
10,"Hank Williams, Jr.",Family Tradition,73ZTWCuwudUVvvWipRnQnQ,63,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342,242960,4
11,The Knack,My Sharona,1HOMkjp0nHMaTnfAkslCQj,72,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,4
12,The Police,Message In A Bottle,1oYYd2gnWZYrt89EBXdFiO,73,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,4
13,The Cure,Boys Don't Cry - Single Version,4dneV7C1yDt9UtyxrQY375,62,0.465,0.841,11,-5.767,0,0.0634,0.00486,0.0,0.109,0.689,168.743,157533,4
14,Norman Greenbaum,Spirit in the Sky,0Y2SrByf4G3kbq2nBEHQRn,67,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,239600,4
