,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Etta James,At Last,4Hhv2vrOTy89HFRcjU3QOx,73,0.273,0.347,5,-8.631,1,0.0292,0.546,0.0137,0.334,0.328,87.411,179693,3
1,Sam Cooke,You Send Me,0BFEyqJ9DJXS7gKg0Kj46R,61,0.553,0.291,4,-10.426,0,0.0301,0.878,0.0,0.129,0.407,96.217,165560,4
2,Sam Cooke,Bring It On Home To Me,4yjz1aazw6R8ZURpGbCAkp,61,0.482,0.569,0,-5.897,1,0.0328,0.617,0.0,0.155,0.609,70.843,165280,4
3,Etta James,A Sunday Kind Of Love,0zGLlXbHlrAyBN1x6sY0rb,62,0.418,0.285,2,-9.43,0,0.0291,0.83,1.53e-06,0.233,0.4,86.13,196133,4
4,Ella Fitzgerald,Sleigh Ride,4ukUoXLuFzMixyZyabSGc4,61,0.508,0.287,1,-12.472,1,0.0523,0.764,0.0,0.153,0.644,154.759,175987,4
5,Ella Fitzgerald,Frosty The Snowman,65irrLqfCMRiO3p87P4C0D,60,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.816,131733,4
6,Neil Sedaka,Breaking Up Is Hard to Do,2x6pbpjVGjiWCcH89IK8AX,57,0.743,0.799,8,-5.466,0,0.0375,0.699,0.0,0.0635,0.965,116.112,139200,4
7,Eddie Cochran,Summertime Blues,3oAWTk92mZBxKBOKf8mR5v,60,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,119360,4
8,Dean Martin,You're Nobody 'Til Somebody Loves You - Remastered/1997,4WUcNkpoNSKoe5MUuyzrfC,56,0.503,0.182,0,-16.651,0,0.0323,0.776,0.0,0.178,0.652,63.684,133933,4
9,John Coltrane,Naima,1hVRTl4yhWmGW7ImZoO22e,57,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,258266,3
10,Etta James,Stormy Weather,2IdwQxhJn9ZE4zIotcCefR,57,0.262,0.356,0,-8.032,0,0.0303,0.613,0.0,0.175,0.424,174.161,187667,3
11,Etta James,I Just Want To Make Love To You - Single Version,3QnHWkNMY2mpy494Bis0ly,61,0.656,0.523,3,-8.579,1,0.0949,0.772,3.26e-06,0.527,0.651,101.699,185627,4
