,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,The Animals,House Of The Rising Sun,7BY005dacJkbO6EPiOh2wb,68,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280,3
1,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,71,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,4
2,The Drifters,Under the Boardwalk,65jrjEhWfAvysKfnojk1i0,67,0.747,0.226,7,-13.635,1,0.0415,0.908,0.000168,0.107,0.778,123.789,161960,4
3,Simon & Garfunkel,The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK,73,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,185413,4
4,The Kinks,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,71,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,4
5,The Supremes,Baby Love,5uES1C2NgkdrNHiCwf9jRr,68,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,4
6,Jay & The Americans,Come A Little Bit Closer,252YuUdUaC5OojaBU0H1CP,66,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,166667,4
7,The Temptations,The Way You Do The Things You Do,3496rr5XSGD6n1Z1OKXovb,63,0.618,0.704,4,-4.686,1,0.0321,0.159,0.000262,0.358,0.741,124.218,165744,4
8,Otis Redding,Stand by Me,1aj4GXfmEYXfdVZohCpNKu,68,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333,4
9,Bob Dylan,The Times They Are A-Changin',52vA3CYKZqZVdQnzRrdZt6,68,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,3
10,Mary Wells,My Guy,4591VqUIXysNlmI5NcAIUd,66,0.691,0.581,10,-7.85,1,0.065,0.557,4.62e-05,0.147,0.91,126.615,174440,4
11,The Kinks,All Day and All of the Night,78JmElAFmrPNhLjovDR9Jm,68,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4
12,The Everly Brothers,All I Have to Do Is Dream,7dblNGnRXEBrVJunazs2U5,65,0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,143333,4
13,The Beach Boys,Don't Worry Baby - Remastered 2001,1GLmaPfulP0BrfijohQpN5,63,0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.105,0.851,121.242,169933,4
14,Sam Cooke,A Change Is Gonna Come,0KOE1hat4SIer491XKk4Pa,65,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,191160,3
15,The Beatles,A Hard Day's Night - Remastered 2009,5J2CHimS7dWYMImCHkEFaJ,67,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4
16,The Beatles,And I Love Her - Remastered 2009,65vdMBskhx3akkG9vQlSH1,66,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,4
17,The Supremes,Where Did Our Love Go,69RH84na5iUNwrwxpgjC5j,64,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,4
18,The Beach Boys,Little Saint Nick - 1991 Remix,5xlS0QkVrSH7ssEbBgBzbM,61,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,118840,4
19,The Beach Boys,I Get Around (Mono),3v9xlH6BpmRbqL7hgNJhfT,64,0.39,0.625,9,-7.813,0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,4
20,The Beatles,Eight Days A Week - Remastered 2009,1Dg4dFJr3HW7sbA7vPejre,64,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,163600,4
21,The Beatles,Can't Buy Me Love - Remastered 2009,3SdingSsFcZDZAyvcJbgAw,64,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,131867,4
22,Jerry Lee Lewis,Great Balls Of Fire,5UvE5QlINnvEc7aFO14DVL,64,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,109707,4
23,Frank Sinatra,The Way You Look Tonight,0elmUoU7eMPwZX1Mw1MnQo,61,0.623,0.24,5,-14.067,0,0.0363,0.798,0.0,0.142,0.587,132.235,202160,4
24,The Supremes,Come See About Me,307kcWJQNMdiYYKj1LgClU,60,0.732,0.506,7,-11.735,1,0.0462,0.688,1.04e-06,0.146,0.867,126.325,163093,4
25,Chuck Berry,You Never Can Tell,6FT83pFXKhDlXDsNJFAHWz,67,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4
26,The Beatles,If I Fell - Remastered 2009,1hgvykolO4kBIEozATmpyj,62,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,139467,4
27,Frank Sinatra,Fly Me To The Moon (In Other Words),1iZgzgmsFsi0deffe0rleB,60,0.612,0.197,5,-14.878,1,0.0438,0.461,5.09e-06,0.0516,0.25,117.91,149640,4
28,The Everly Brothers,Bye Bye Love,6oRHRkQigTzJ3KwpO3XOV6,59,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,142907,4
29,The Everly Brothers,Wake up Little Susie,11fNLqDB47gMKj7BHhR2Qr,59,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,123520,4
30,The Beatles,I'll Follow The Sun - Remastered 2009,45WX2cfbL8bCIqv3rOq1G3,59,0.689,0.313,0,-10.073,1,0.0366,0.789,0.0,0.144,0.625,133.754,108853,4
31,Otis Redding,These Arms of Mine,4skknrc3sJqaPTtUr2cwFq,58,0.403,0.284,10,-14.014,1,0.0338,0.798,0.0,0.142,0.686,176.537,154533,3
32,The Beatles,I Should Have Known Better - Remastered 2009,3pU1CUgPiFfxPCpscwIwQR,60,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,163080,4
33,Chuck Berry,No Particular Place To Go,3qt3ybU6MScMxMKL2TYBvt,60,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,163000,4
34,The Dixie Cups,Chapel of Love,4JchWgAG3RZmCLHcEGf9DZ,54,0.593,0.354,9,-10.269,1,0.0288,0.733,0.0,0.527,0.793,124.63,170874,4
