,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Maurice Chevalier,Change of Heart / End Title,1BfUQ7Fsk0umu8kHsCdo4J,4,0.393,0.434,7,-13.624,1,0.0528,0.67,0.0,0.453,0.482,78.082,85800,1
1,Dizzy Gillespie,Wheatleigh Hall,1eXrjVnfl4ZnAzt3FfFxwv,4,0.388,0.576,3,-12.051,1,0.0392,0.611,0.0504,0.165,0.804,157.124,531840,4
2,Henry Mancini,A Quiet Happening,6ahLXPOVTDHkKKHP606bWt,4,0.371,0.25,5,-14.533,1,0.0355,0.733,0.00867,0.121,0.222,173.177,185573,3
3,Mardi Gras Indians with Joe DeGrait,To-wa-bac-a-way - The Indian Race,7xgY27d176RGm4gjB75aOU,4,0.537,0.239,9,-17.302,0,0.619,0.991,0.000454,0.296,0.435,178.816,218093,3
4,Anita O'Day,"I Have A Reason For Living / My Love For You - Live At Mr. Kelly's Restaurant, Chicago, 1958",02gb7IE6KFqdtBXBVfpqZh,4,0.451,0.0712,0,-23.828,1,0.0519,0.67,0.0,0.679,0.187,120.054,292867,4
5,Javier Solís,Perfidia,02iXjF449LMwkd5YltGO9C,4,0.315,0.224,2,-13.574,1,0.0353,0.91,5.76e-05,0.223,0.249,78.019,189107,1
6,Johnny Smith Trio,When I Fall In Love - 2005 Remastered Version,03odHr5nFrklbQJ7H71wOH,4,0.419,0.0741,9,-22.796,1,0.0448,0.991,0.793,0.107,0.2,115.816,169627,4
7,Big Maybelle,A Little Bird Told Me,04kDIaliLYCOubduXHqrJx,3,0.586,0.498,7,-9.69,0,0.0992,0.807,0.0,0.0618,0.869,81.848,117733,4
8,Duke Ellington,Part VI - (23rd Psalm) [Alternate Take],05CoDwuz3oEBnyLesDyni9,4,0.337,0.129,9,-15.793,1,0.0597,0.957,2.76e-06,0.494,0.0495,70.685,40773,5
9,Leslie Caron,The Night They Invented Champagne - Piano-Vocal Prerecording,08XTyqHKyjja7GewUIMN7A,4,0.676,0.188,3,-20.297,1,0.288,0.936,0.0,0.144,0.693,140.219,104200,4
10,The Louvin Brothers,Pray For Me,098cQxBsGhSW04qkXrb9As,4,0.488,0.176,5,-13.815,1,0.0331,0.861,0.0,0.119,0.621,114.728,172760,3
11,Henry Mancini,Our Director,09CVg6QkbnTVBJbAKSLQt3,4,0.517,0.955,3,-8.403,1,0.0414,0.403,0.935,0.174,0.359,121.631,145573,4
12,Pete Seeger,Black is the Color of My True Love's Hair,0Bo4ecEl97H7MPoipeyLZV,3,0.627,0.00445,2,-25.51,1,0.117,0.961,0.0,0.202,0.371,124.003,149733,3
13,Les Paul & Mary Ford,Goodnight Irene,0LxwcwOU7IEHT87BBMUKW7,3,0.569,0.282,0,-9.924,1,0.0281,0.357,0.0,0.145,0.591,128.924,140200,3
14,Eddie Heywood,Heywood's Beguine,0O99wUBxlDC7WS1byYJ5dg,4,0.511,0.322,7,-13.382,1,0.0273,0.796,0.562,0.395,0.792,148.96,162333,4
15,Jack Burger,Boulevard of Broken Dreams,0PzeahcOKc4TRkstHxStvq,4,0.614,0.556,2,-11.4,0,0.0404,0.975,0.809,0.127,0.568,97.21,153933,4
16,Frankie Lymon,Searchin',0V8JCnyKMQkd3z6v6ssOjI,4,0.527,0.702,5,-7.63,1,0.039,0.737,0.0,0.359,0.966,176.681,141147,4
17,Sonny Rollins,Con Alma - Alternate Take,0fjRF4bsftA5HDjYgsN4fn,4,0.476,0.413,5,-12.308,0,0.0364,0.771,0.695,0.0802,0.485,134.814,551067,4
18,Jerry Vale,Linda,0iOf0teVhGCsWvTah3iblA,4,0.445,0.306,7,-11.364,1,0.0312,0.889,1.54e-06,0.115,0.458,97.794,182040,4
19,Big Maybelle,Silent Night,0ldMbpFEhAJmbLfN7PirEs,4,0.283,0.166,3,-13.681,1,0.0317,0.927,0.0,0.0693,0.291,75.791,141373,3
20,Ann Richards,I'm Shooting High - Mono,0o6guNKnYSVc08W9JusvOv,4,0.54,0.655,0,-5.676,1,0.0459,0.678,0.0,0.23,0.857,106.989,91333,4
21,MGM Studio Orchestra,Bracelet - Extended Version,0oVG7RJJ7WrqfxFMvQFPY8,3,0.381,0.131,5,-21.256,1,0.0367,0.686,0.21,0.381,0.461,139.627,63573,4
22,Richard Rodgers,"Love, Look Away (Bonus Track)",0q6QKhHsOELIla27c6gbxe,4,0.277,0.0987,8,-19.093,1,0.0382,0.98,1.8e-06,0.169,0.0995,106.826,199987,3
23,Kishore Kumar,Yeh Raaten Yeh Mausam,0qoMztAhnuGPfTv0WeOOt9,4,0.505,0.216,4,-12.355,0,0.0508,0.976,1.64e-06,0.146,0.709,148.791,201160,3
