,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Eagles,Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,81,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
1,Boston,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,77,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,4
2,Tom Petty and the Heartbreakers,American Girl,7MRyJPksH3G2cXHN8UKYzP,72,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,4
3,Blue Öyster Cult,(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,74,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47,308120,4
4,ABBA,Dancing Queen,4NtUY5IGzHCaqfZemmAu56,71,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,4
5,Kansas,Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,74,0.483,0.786,7,-5.735,1,0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323000,4
6,Queen,Somebody To Love - 2011 Mix,6cFZ4PLC19taNlpl9pbGMf,68,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3
7,Thin Lizzy,The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1,73,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4
8,Eagles,Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p,71,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4
9,AC/DC,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,76,0.754,0.759,9,-5.218,1,0.302,0.153,0.000114,0.101,0.435,126.367,214667,4
10,Daryl Hall & John Oates,Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,69,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142787,4
11,Bob Seger,Night Moves,6UBjSnyP1O5W5ndJoO9vUk,68,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,324423,4
12,Boston,Peace of Mind,1GqlvSEtMx5xbGptxOTTyk,68,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,303587,4
13,AC/DC,Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,72,0.668,0.906,11,-4.881,0,0.17,0.214,0.00229,0.135,0.507,135.653,231933,4
14,Steve Miller Band,Take The Money And Run,1ZhrREyOOeFV6TxDOyiPwu,66,0.564,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.302,170173,4
15,Steve Miller Band,Fly Like An Eagle,3e0FzZjTXOUtiJGSClOBrI,67,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
16,Stevie Wonder,Sir Duke,4pNiE4LCVV74vfIBaUHm1b,70,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760,4
