,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Javier Solís,Cuatro Cirios,09YwQ9ueGCU8ALGikP1pZl,4,0.501,0.341,9,-12.077,0,0.0354,0.908,1.58e-05,0.321,0.415,111.217,166760,3
1,The Dave Brubeck Quartet,Sounds of the Loop - Remastered,1TvDbPJqJbYz33UKYjwB1s,4,0.508,0.624,1,-13.046,1,0.064,0.151,0.0167,0.108,0.495,108.276,449853,4
2,Javier Solís,"Mentira, Mentira",2Q3FMsJalvuj0hmTs2By4c,4,0.404,0.333,5,-10.093,1,0.0287,0.712,0.0,0.328,0.399,96.409,189867,4
3,Javier Solís,Qué Bonita Es Mi Tierra,2aR4y19UcaMCfyY1Gi1H0O,4,0.425,0.306,5,-13.663,1,0.0311,0.839,3.51e-06,0.355,0.788,110.906,154893,3
4,Javier Solís,Que Se Mueran de Envidia,3tbUrjLNzX5lbYWDovAAvc,4,0.285,0.304,0,-9.74,0,0.0448,0.757,0.0,0.332,0.576,207.591,171507,4
5,Marty Robbins,Moanin' The Blues,49i1u79HmzMJEtIPCaB2ve,4,0.646,0.402,2,-8.657,1,0.0313,0.697,0.0,0.0578,0.943,149.719,119973,4
6,Javier Solís,No Habrá Más Serenatas,5odDdGyfAyaXpOcps5U1ib,4,0.376,0.245,10,-10.703,1,0.0374,0.903,0.000214,0.198,0.381,82.274,164267,4
7,Javier Solís,La Enramada,6epWOamunAUwMogp0Agb7k,4,0.38,0.308,10,-12.917,1,0.0296,0.84,6.95e-05,0.166,0.492,97.33,111973,4
8,Cal Tjader Quartet,"Lover, Come Back To Me - Live",00CmDebhaVty8mzsqzJnwh,3,0.421,0.312,8,-18.341,1,0.0435,0.801,0.00057,0.112,0.766,121.914,269133,3
9,Sonny Rollins,Solitude,071iuuu3RCKgw5kqWbaEcV,3,0.512,0.0337,9,-24.683,0,0.0598,0.678,0.691,0.0765,0.379,71.976,469773,4
10,Chico Hamilton,Goodbye Baby Blues,09NbssmUSy3d6BOBnbwlsg,3,0.366,0.259,0,-8.772,0,0.0265,0.843,0.512,0.115,0.28,78.445,213747,4
11,Maya Angelou,Since Me Man Has Done Gone And Went,0AmoaOXrRhCq2rqSXDwDgW,4,0.776,0.382,3,-11.616,1,0.0547,0.969,2.87e-05,0.113,0.57,92.467,108320,4
12,Nelson Riddle,I Get Along Without You Very Well,0BRB691J0jXlquERKbcOIc,4,0.462,0.314,7,-9.844,1,0.0296,0.608,0.000141,0.112,0.596,82.026,192760,4
13,The Jayos,Sh-Boom (Life Could Be a Dream),0DmStgKosjsM3iN5DQHQPr,3,0.612,0.671,2,-3.933,1,0.12,0.872,0.0,0.125,0.857,139.515,146267,4
14,Ghantasala,Neekosame Ne Jeevinchunadi,0FpuM1NcSUVvbEYq4EPOky,4,0.402,0.305,5,-9.505,1,0.0327,0.99,0.000323,0.0997,0.68,99.379,207027,4
15,Maya Angelou,Donkey City,0Kg5PTiz2TJhxtaOfOS8vP,3,0.636,0.273,8,-13.215,1,0.237,0.962,0.0,0.104,0.615,95.665,178253,4
16,Mohammed Rafi,"Yeh Desh Hai Veer Jawanon Ka, Pt. 2",0LHGSicKfPGC8WuSbncWQj,3,0.589,0.735,1,-8.288,1,0.0728,0.613,2.83e-05,0.295,0.937,99.22,226520,4
17,Maya Angelou,Flo And Joe,0N3WbJnuc1HLlSkJuxKyy2,3,0.733,0.27,10,-14.699,1,0.0498,0.988,3.97e-05,0.109,0.787,98.705,122627,4
18,Mohammed Rafi,Yeh Hanste Huye and Jinhen Naaz Hai,0OtKVMSFojiPLAwpxyvLhy,4,0.48,0.129,6,-11.272,1,0.0547,0.992,0.101,0.0801,0.289,126.497,198853,3
19,Marty Robbins,It's Too Late Now (To Worry Anymore),0Q2jKgzdXeLhLLnHzSs7kT,3,0.583,0.535,0,-8.435,1,0.028,0.748,0.0,0.268,0.705,128.503,139133,4
20,Esquivel!,Tropical,0S5K4KzJrA7rBze4MijrY7,4,0.6,0.869,11,-12.919,0,0.0331,0.746,0.72,0.653,0.537,108.937,143040,4
21,Maya Angelou,Oo-Dla-Ba-Doo,0TDpmAhulY6ryxiMj1arwr,4,0.623,0.552,9,-11.097,1,0.285,0.978,0.191,0.112,0.054,121.571,60920,4
22,Esquivel!,Titulos Principio,0TLSNteWYITBXOvFemZyzx,3,0.368,0.461,5,-11.439,0,0.0818,0.221,0.57,0.288,0.133,115.68,206520,1
23,Red Camp,The Girl That I Marry,0UL3gmhhEZRK4Fb9Tk4U7u,3,0.698,0.106,8,-23.632,1,0.554,0.987,0.0,0.417,0.49,47.773,90613,3
24,Buddy Rich Quartet,"Topsy - Live At The Dream Bar, Johnina Hotel/1957",0Vz8QjPxHVSgWBgXCgql6f,3,0.516,0.233,10,-14.388,0,0.144,0.725,0.839,0.439,0.419,179.657,490613,4
25,Cal Tjader Quartet,Blues In The Night - Live,0XVPQbY8D9hK2L2Q81fD4s,3,0.57,0.105,5,-19.05,0,0.0467,0.855,0.0104,0.088,0.36,130.195,280800,4
26,T. S. Eliot,Mr. Eliot's Sunday Morning Service,0b63fkOPL2nhGKTZYzaiW6,4,0.712,0.0819,7,-22.788,1,0.885,0.967,3.37e-05,0.12,0.21,128.775,97853,4
27,Maya Angelou,Calypso Blues,0cyhmLbDOMImrxLmD3JEIo,4,0.66,0.123,7,-14.507,1,0.115,0.972,0.00232,0.108,0.164,125.575,188547,4
28,Maya Angelou,Push Ka Pici Pi,0gnk3nQLZovWy45MdsD25V,3,0.764,0.351,10,-12.28,1,0.156,0.972,1.85e-05,0.112,0.502,93.841,160933,4
29,Charlie Christian,Stompin at the Savoy,0jPlw1UX9dZzHEalk7VruS,4,0.638,0.411,1,-14.021,1,0.0548,0.938,0.909,0.0665,0.879,109.559,497887,4
30,John Coltrane,Anatomy - Live,0lDZpaJ5Z9iZVJTa387B9p,4,0.461,0.253,1,-13.563,1,0.0538,0.655,0.00188,0.375,0.495,79.66,712640,4
31,George Bruns,Wedding Bells Are Breaking Up That Old Gang of Mine,0m2aC9u1g02IPeKpU2QYn0,4,0.819,0.355,5,-10.442,1,0.0389,0.601,0.489,0.351,0.97,103.089,159840,4
32,The Jayos,Gee,0nz3ribBBvp7ZbQmeu08o0,3,0.748,0.726,7,-3.868,0,0.0701,0.887,0.0,0.166,0.856,89.779,123027,4
33,Jackie Gleason,"Take The ""A"" Train",0plQK4E6pBa4Pg7gpO0FUD,3,0.378,0.178,1,-16.867,1,0.033,0.787,0.0154,0.335,0.346,146.367,115733,4
34,Johnny Mathis,Early Autumn (with Percy Faith & His Orchestra),0rbUpMIpM9YMrwdE48Q8nJ,4,0.229,0.272,0,-12.085,1,0.0347,0.904,0.0123,0.0949,0.116,136.618,221520,3
35,Charlie Parker,Autumn In New York,0vDEiQLAiNXibb44xSESQP,4,0.328,0.415,10,-6.72,0,0.0308,0.75,0.474,0.0758,0.235,87.055,210690,3
36,T. S. Eliot,Ash Wednesday,0y0f9jN3FZJ1dX2urhgPpS,4,0.698,0.0439,11,-22.282,0,0.854,0.952,1.27e-05,0.155,0.18,106.465,844413,4
37,Jackie Gleason,My Buddy,0ytH7hqSD5KU8dkB8evu7L,4,0.278,0.13,8,-16.893,1,0.0323,0.919,0.668,0.0898,0.11,80.753,114173,4
38,Nelson Riddle,You Leave Me Breathless,13Iwyoy0miBsvY44Sm7zpj,3,0.441,0.426,7,-10.508,1,0.038,0.703,0.0111,0.0511,0.307,126.436,162560,4
39,Unspecified,No. 5505 Switching at Ashland,13uAEgRHEI9imPklVKaak1,3,0.26,0.991,9,-13.013,0,0.188,0.348,0.883,0.18,0.0191,127.32,130667,5
