,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Shady Nate,Gumbo Pot (feat. Lil Blood),1p4Tx0QmdZnXNxPxoYyjx4,4,0.452,0.678,6,-9.947,0,0.365,8.76e-05,2.05e-05,0.336,0.247,85.095,234053,4
1,Andre Nickatina,Zestways (feat. Husalah & The Jacka),1tjjIN0ITaa5euBqiLbe6N,5,0.881,0.695,6,-7.374,0,0.39,0.0174,0.0,0.153,0.39,124.597,211493,5
2,Kimberly Hazlett,You Have My Heart,2Qmnvw1D0c7T93UEfc8SJi,4,0.369,0.0447,2,-18.896,1,0.0335,0.934,8.29e-05,0.0778,0.13,78.118,239747,4
3,On the Air,Don'T Cha,5EqgFA3LpYk21SDFmR6c1w,4,0.901,0.553,8,-6.314,0,0.0587,0.00624,0.000411,0.146,0.612,120.021,221960,4
4,Kimberly Hazlett,Baby Jesus,5GAyAd1VoLhyHuueowsIhd,4,0.477,0.192,0,-15.691,1,0.0272,0.557,0.0,0.264,0.238,88.132,196253,4
5,Myron Williams,Give Him Glory,5g0Eo6EropgAqpK8sTdV7n,4,0.508,0.735,0,-9.784,1,0.134,0.0433,0.0,0.974,0.451,113.062,212280,4
6,Davina,On My Own,6eyBHrQ74K4JLWEeI5TYxf,4,0.588,0.586,11,-6.049,0,0.0477,0.648,0.0,0.338,0.472,130.031,210337,4
7,Bad Girls,Baby Vicious,6h2Pz4K2wghs2fwgcSqOjs,4,0.674,0.823,11,-7.878,0,0.0608,0.000174,0.565,0.0954,0.249,132.988,314013,4
8,8Ball & MJG,Tha Business,7b7dd6vTbyu0kkq0JTQHFG,4,0.777,0.302,1,-14.036,1,0.0969,0.0287,0.00757,0.0913,0.461,152.049,59760,4
9,Marc McFadden,Always True,7yQv8iM0K2k5yGgQT29H72,4,0.367,0.0684,7,-18.05,1,0.0517,0.941,3.63e-05,0.106,0.341,143.649,280360,4
10,Revelation,Be Thou My Vision,002qOt4sV9iz3VhHR2HcZF,4,0.209,0.164,6,-10.011,1,0.0287,0.649,0.0,0.123,0.127,81.133,214907,4
11,The Morning Code,Silver,00UAxL9XWrmDCpMYbPfVvT,4,0.459,0.747,3,-6.4,1,0.0309,0.00185,0.000304,0.114,0.157,145.104,271035,4
12,Richie,10 Ans Plus Tard,00dZWrDDluMVKkknNvR9Jy,4,0.79,0.915,9,-5.474,0,0.0577,0.417,0.0,0.201,0.762,113.985,396560,4
13,The Riot Before,To Live How We Believe,00hfmfATSu8g4ZLDyrxNHD,4,0.272,0.874,9,-6.906,1,0.0549,0.000152,0.0471,0.11,0.328,153.197,237680,4
14,"Charles ""Buddy"" Rogers",A Bee in Your Boudoir,00wkwzwP4Rdc5WiUqI0nAE,4,0.525,0.191,2,-15.236,1,0.1,0.989,1.08e-06,0.138,0.585,144.7,203773,4
15,Michoel Schnitzler,Elokeinu,015cZJfOyjv16WJQ1dloay,3,0.457,0.418,5,-11.184,0,0.0296,0.792,2.1e-06,0.151,0.29,109.969,268307,3
16,Eagle Claw,Panzer,016Ik216UrQtcExivcGdu7,3,0.298,0.756,7,-9.199,1,0.051,0.000485,0.765,0.0936,0.234,148.622,435387,4
17,D'veykus,D'veykus Medley,01RFbP1AGbd7NSnz4PSWTc,4,0.341,0.353,9,-12.743,0,0.0371,0.341,7.62e-06,0.0892,0.496,133.71,292573,3
18,Mina,La notte,02JiWYyxyeu7yQwzCECO19,4,0.654,0.352,8,-7.638,1,0.0445,0.841,0.000631,0.15,0.356,118.147,148860,4
19,Z-Ro,Will I Go Crazy (feat. Miss Dameanor),02OxfOaE4wBvX8EvqtWXpx,3,0.865,0.651,4,-5.674,0,0.245,0.468,0.0,0.134,0.36,89.985,256600,4
20,Zalman Goldstein & Yaron Gershovsky,Nodah B’yihuda,02c4l3BzP4uisJj0tdB12x,4,0.709,0.509,5,-11.192,1,0.031,0.0994,0.223,0.549,0.912,140.09,61280,4
21,Frédéric Chopin,"Nocturne No. 10 in A-Flat Major, Op. 32, No. 2",02yZOJVL4KG84LpYYILT7Y,3,0.255,0.0284,8,-26.692,1,0.0531,0.995,0.909,0.116,0.0719,67.613,339040,3
22,Biggie,Thats-what-u-wanna-b,03Y67jITJpP9EcYR7D1N9v,3,0.728,0.636,8,-9.986,1,0.0721,0.109,4.6e-05,0.134,0.401,79.023,232000,4
23,Yogiraj Gurunath Siddhanath,Guru Brahma Mantra,03jBJhXFtHLudSL1n3S6fC,4,0.554,0.0484,11,-22.987,0,0.589,0.936,0.00722,0.128,0.205,169.067,254893,5
24,9th Wonder,Honda Accord Music (featuring Rapsody),059a6rmxXsBnEAQU6cq2s8,4,0.542,0.776,9,-6.615,1,0.402,0.0308,1.31e-06,0.106,0.731,86.219,150107,4
25,Someone Still Loves You Boris Yeltsin,Tanks Jam,05BFQOGR24nr51zAFzqxkG,4,0.459,0.782,0,-7.974,1,0.0391,0.00152,0.95,0.112,0.0644,115.803,223965,4
26,House of Heroes,"O Come, O Come Emmanuel",05LiYllEqn4okRT5upY8RQ,4,0.447,0.539,9,-5.793,0,0.0349,0.00236,0.0,0.0963,0.36,124.914,239787,4
27,Charlie Hunter,Every Day You Wake Up New York Says No,05N4lkP9knPKOQkEISWc1C,4,0.477,0.0315,5,-16.969,1,0.0349,0.734,0.79,0.311,0.142,146.847,266453,3
28,The Spencers,Make Up Your Mind,05Z8mZTFs17T5bqccELhgk,4,0.519,0.79,4,-6.357,0,0.0321,0.628,3.08e-06,0.144,0.851,98.335,145973,4
29,Kol Zimra,U'vnay Yerushalayim,068WrGOxv0vs0DGSm0BOuT,4,0.573,0.81,4,-6.716,0,0.226,0.574,0.0,0.343,0.72,152.94,246733,4
30,Louis Ramey,Books,06K7tT3SJgs9J3dxmYyOo7,4,0.486,0.702,6,-16.838,0,0.884,0.981,0.00723,0.34,0.433,117.069,240574,5
31,Las Nenas De Cana,Comadre Chana,071Q63ev1Qm9s8luXDAQO8,4,0.951,0.516,5,-10.015,1,0.0708,0.179,0.0607,0.0543,0.938,100.015,210024,4
32,The Vegabonds,The Preacher,07Slu6CPupPFAbj5iWxIHB,4,0.514,0.401,7,-7.846,1,0.0337,0.826,2.26e-06,0.094,0.249,150.014,299080,4
33,Lipa Schmeltzer,איה אמצאך,07VlWeCfVy9ajgROPTCToM,4,0.579,0.935,4,-5.378,1,0.0831,0.16,8.64e-05,0.11,0.527,137.963,216547,4
34,Grupo Fiesta (Guatemala),Nortimix 2: La Tequilera (Norteña),07clQFZZD40wY0sVMJk65z,4,0.749,0.694,9,-4.59,1,0.04,0.0908,0.0,0.191,0.962,120.076,96347,4
35,Grupo Fiesta (Guatemala),Fiesta Mix 2: Con Tu Mamá No (Cumbia),07luQbNaBjI7aRX1Sc4o96,3,0.782,0.706,9,-5.716,1,0.0786,0.102,0.0,0.048,0.97,189.883,66053,4
36,Floby,Woodo,08JkHeutqsWgedtfUp54YX,4,0.335,0.472,7,-6.061,1,0.0295,0.784,1.18e-05,0.104,0.315,81.219,279661,1
37,Quang Dung,Phiến Đá Sầu,08KverKaNT8Igq1OSJPtKS,4,0.596,0.621,8,-8.581,1,0.0336,0.186,1.63e-05,0.0977,0.514,132.08,352837,4
38,Ordinary Time,At the Table,08UfcMjWcyPkk0WsengVrX,4,0.549,0.188,0,-8.917,1,0.0286,0.934,0.00321,0.361,0.224,86.825,456173,3
39,SteveSongs,Discovery,08mudyWpNqXGxmSfmlGzeT,3,0.635,0.693,8,-5.618,1,0.121,0.274,0.0,0.247,0.965,81.825,56093,4
40,Tezeta Band,"Tèy Geryèlèshem (Forget It, Don't Worry)",09NDNUIWCSS8XYpnXmutoN,4,0.748,0.612,1,-5.632,1,0.0413,0.29,0.862,0.117,0.811,110.534,175387,4
41,Ari Goldwag,Oichila,09VAhUOKJiZcdzdEdZ9bR6,5,0.267,0.367,8,-8.012,0,0.0303,0.852,0.00669,0.0906,0.118,132.912,350133,4
42,Persona La Ave,Dive,09mOXTmxjUEMyHwWj9CWUK,3,0.23,0.916,2,-5.348,1,0.0975,0.0244,0.441,0.0943,0.0865,143.945,374587,3
43,Shalsheles,Hinei Anochi,0AAh5tk4fw4FKBxX0Elh67,4,0.698,0.756,5,-7.068,0,0.0293,0.167,0.000256,0.141,0.79,115.994,291998,4
44,Whiskey Folk Ramblers,The Penitent,0ABPlCMNcDo6FuseebVtm5,4,0.341,0.5,0,-10.453,0,0.0286,0.32,0.0149,0.352,0.553,163.432,222493,4
45,Mark Preston,"Stage Fort (Ready, Jake?)",0AISvdEDyJWlHVqkmqALeN,4,0.337,0.117,7,-19.194,1,0.0293,0.962,0.847,0.146,0.0361,90.436,292747,4
46,Bad Guy,Myself,0AJ3FGNc7Og7D9lIUGX39i,4,0.888,0.65,9,-5.005,1,0.0996,0.0318,0.0,0.242,0.352,110.06,206420,4
47,Shlomo Carlebach,L'cha Dodi,0AZj5hAMmeOpANTn1IY0KU,4,0.329,0.776,7,-6.576,0,0.0387,0.0857,0.364,0.155,0.774,95.661,301973,4
48,Marito Rivera Y Su Grupo Bravo,Pinta Labio,0AciS12oKsDTekCnd0svPU,4,0.755,0.806,5,-8.981,0,0.0345,0.436,0.00186,0.0677,0.901,140.309,250619,4
49,Man's Gin,Nuclear Ambition Pt. 2,0Ak3NHfJwGhv7a246Lgqa1,4,0.305,0.555,9,-9.178,1,0.0318,0.00482,0.000661,0.0865,0.199,105.041,250013,4
50,Epic Score,Is It Dead Yet?,0BjXwx6t4qsv4ptc0QVoiv,4,0.407,0.433,1,-8.474,1,0.0356,0.351,0.774,0.234,0.158,93.031,127244,4
51,Eric Chapelle,Rainmaker,0C4iCe0ugIONJoio80MbIY,4,0.113,0.0513,1,-27.448,1,0.0417,0.955,0.943,0.349,0.0502,75.834,357893,4
52,Locksley,Away from Here,0CXC8OVQQ9IZwrs933gm8n,4,0.392,0.374,4,-10.276,1,0.0329,0.0179,5.37e-05,0.346,0.457,192.221,146920,3
53,Ryan Farish,Good Night (Lullaby),0DCNgiH3zlh2WV9ozOBoPl,4,0.372,0.308,7,-13.323,1,0.0344,0.87,0.0127,0.158,0.159,67.839,127408,4
54,Kevin Paris,Good Company,0DaWKBolHpX3lTRwhcC5oP,4,0.787,0.38,7,-12.959,1,0.163,0.301,0.0,0.215,0.686,75.979,183973,4
