,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Luis Estrada,Vida Loca,0t3hASUCmUhRHIRT6CUUfi,4,0.688,0.826,0,-5.63,0,0.0626,0.165,0.0,0.182,0.89,100.033,213600,4
1,Sabrina Is Not In This Chat,This Innocent Fish,2KsyQRQkUfqnl5X3VTDfpm,4,0.522,0.744,9,-8.014,1,0.0411,0.119,0.0305,0.0697,0.535,119.695,236151,4
2,Luis Estrada,Cara de Mala,7aAkCL7607QsEqWq6N696G,4,0.785,0.923,2,-3.532,1,0.105,0.0252,0.0,0.33,0.663,100.003,236743,4
3,Leah Voysey,Poison,7wng5BHHY4a1jXxTTVxN3x,4,0.576,0.65,1,-6.184,0,0.0346,0.14,0.0,0.0898,0.0812,87.024,139605,4
4,Andrei Krylov,Ophelia Dancing Alone in the Castle,00bljtxxcl13Bt2hL9sXUH,4,0.528,0.15,5,-21.634,0,0.0554,0.977,0.92,0.109,0.418,115.877,102940,3
5,Shane & Shane,Forever Reign (Accompaniment Track),00sicCtdp3VITPHwueqIEl,3,0.469,0.38,0,-16.33,1,0.0291,0.000893,0.513,0.209,0.0728,82.975,348000,4
6,Envision,Torn,01iHGFsvS9NYY69vwV5tSc,4,0.34,0.869,9,-10.859,1,0.0486,3.62e-05,0.425,0.505,0.815,123.788,133608,4
7,Alex Hristov,Inspiration,02IgTZlzN6YmJKWvOnHHbS,4,0.523,0.792,6,-5.988,0,0.0301,0.699,0.792,0.0863,0.421,84.913,187973,4
8,Pyotr Ilyich Tchaikovsky,"The Queen of Spades, Op. 68, Act III Scene 7: No. 24, Herman's Aria ""Chto nasha zhizn? Igra!"" - Live",02LxkboXd1iaB6epunEEtk,4,0.389,0.312,11,-17.868,1,0.246,0.972,0.00547,0.7,0.404,81.349,147907,4
9,Blahsum,Plastic Peace,02j7Y08ChRzeuu3HBRbfzr,3,0.329,0.631,7,-8.899,1,0.312,0.00709,3.62e-05,0.445,0.439,157.169,139807,4
10,BaliGang Kano,1090,03JJUuSVB7IUa44dOY9HwN,4,0.822,0.421,1,-13.052,0,0.416,0.566,0.0,0.346,0.37,138.045,110568,4
11,Cap 1,OMG (prod. by Shawty Fresh),03KZ1iGqAy6Hm3krcHHmSQ,4,0.8,0.591,8,-8.827,1,0.138,0.0277,0.0,0.11,0.147,134.99,184889,5
12,Meditation Music Zone,Celtic Meditation,03d2cBRRlA1GbwduWRkxR3,4,0.199,0.0271,4,-28.335,0,0.0433,0.954,0.957,0.108,0.046,74.286,231000,3
13,Straight Fire Gang,Baoshifu,03ian2NaLt5uxHLP333Vk3,4,0.799,0.658,4,-6.3,1,0.112,0.724,2.68e-05,0.105,0.358,144.005,312083,4
14,Danny Stubbs,The Boy Who Walks Between Two Worlds,03zWvOoERPCwYH64vDkgFr,4,0.448,0.831,3,-7.095,0,0.0447,0.0016,0.0,0.424,0.474,130.046,255362,4
15,Randy,Buồn cho mình,04IMti1JVj3haN0s9SlQWO,4,0.529,0.599,2,-6.11,1,0.0292,0.474,0.0148,0.0815,0.374,169.919,315440,4
16,Ludwig van Beethoven,"String Quartet in F Minor, Op. 95 ""Serioso"": II. Allegretto ma non troppo",04Ls0plu8Y7Mk6E9uRUwO4,4,0.227,0.046,2,-25.952,1,0.0493,0.946,0.752,0.188,0.0471,120.061,450200,4
17,OIÜ,Fade Away (feat. Fokushi & KNIGHT) - Matt The Bot Remix,04eNG1pXMkW9Hdq7pt8JO3,4,0.509,0.422,5,-7.587,1,0.0553,0.0786,0.00926,0.485,0.188,69.855,250290,4
18,Dopplar,Longer Trips,05O8LONceVcFS1DSZhMGHx,4,0.237,0.278,2,-9.932,0,0.0327,0.94,0.913,0.199,0.0543,67.789,98000,4
19,Meditation Music Zone,Spiritual Journey,05SdFuWTF4kXZYsjIRMbhy,4,0.16,0.0386,2,-23.912,1,0.0428,0.933,0.884,0.0875,0.0372,140.589,231000,4
20,Vision4k,Can't Deny,05w44jN3TsiponDfqTFa7v,4,0.717,0.38,11,-10.247,1,0.124,0.132,1.45e-05,0.0824,0.238,73.496,130600,4
21,Bootychaaain,Ain None,0619iRRJvw39YJJKM1fHy6,4,0.753,0.441,1,-13.558,1,0.185,0.105,0.0202,0.76,0.0464,120.258,116018,4
