,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,The White Stripes,Seven Nation Army,7i6r9KotUPQg3ozKKgEPIN,73,0.737,0.463,0,-7.828,1,0.0792,0.00817,0.447,0.255,0.324,123.881,231733,4
1,Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,78,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,3
2,OutKast,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,77,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213,4
3,Linkin Park,Numb,2nLtzopw4rPReszdYBJU6h,80,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4
4,50 Cent,In Da Club,4RY96Asd9IefaL3X4LOLZ8,70,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,4
5,Evanescence,Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,77,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4
6,Yellowcard,Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,71,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,4
7,Britney Spears,Toxic,6I9VzXrHxO9rA9A5euc8Ak,77,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4
8,blink-182,I Miss You,1oTo3ijRbaDAtrjJrGAPSw,68,0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0,227240,4
9,Fountains Of Wayne,Stacy's Mom,27L8sESb3KR79asDUBu8nW,72,0.774,0.75,11,-4.927,0,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,197987,4
10,Beyoncé,Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,74,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4
11,Baby Bash,Suga Suga,6Nq5lE0CeOAAAqN4qhkbZU,71,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,4
12,Hoobastank,The Reason,77loZpT5Y5PRP1S451P9Yz,77,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,232800,4
13,Godsmack,I Stand Alone,44NRdYQw7P0GWuiunRv3hr,67,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,246040,4
14,50 Cent,21 Questions,41bIQPBE1lFN0mmw6Lmssz,69,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
15,Semisonic,Closing Time,1A5V1sxyCLpKJezp75tUXn,67,0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160,4
16,Three Days Grace,I Hate Everything About You,0M955bMOoilikPXwKLYpoi,69,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,231480,4
17,Jet,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,73,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4
18,OutKast,Roses,6bUNEbXT7HovLW6BgPCBsb,70,0.751,0.708,0,-5.645,1,0.0545,0.0481,1.83e-05,0.107,0.509,108.97,369573,4
19,The Strokes,Reptilia,57Xjny5yNzAcsxnusKmAfA,73,0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,219754,4
20,Black Eyed Peas,Where Is The Love?,3CNqo3gYrfexdrtjFmC9he,65,0.834,0.696,5,-3.224,1,0.197,0.11,0.0,0.13,0.804,94.09,272533,4
21,The Proclaimers,I'm Gonna Be (500 Miles),66S14BkJDxgkYxLl5DCqOz,73,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4
22,Shinedown,45,420JGkyLfLUZcgBHKiIK9v,65,0.446,0.657,7,-4.494,1,0.0262,0.0022,0.0,0.189,0.215,152.132,250093,3
23,Dierks Bentley,What Was I Thinkin',0r8iDf65NHgFgZOGLwj5r8,64,0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,260827,4
24,Monica,So Gone,6BIcjFZIVDZxNAcofRFPx4,66,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773,4
25,R. Kelly,Ignition - Remix,5dNfHmqgr128gMY2tc5CeJ,69,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067,4
26,50 Cent,P.I.M.P.,2D1hlMwWWXpkc3CZJ5U351,65,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4
27,Chingy,Right Thurr,0l3GEbH3CviUytD6iX4wzg,67,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,250747,4
28,John Mayer,Daughters,5FPnjikbwlDMULCCCa6ZCJ,67,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91e-05,0.098,0.503,124.895,237907,3
29,Evanescence,My Immortal,4UzVcXufOhGUwF56HT7b8M,73,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,262533,4
30,Frankie Valli,Can't Take My Eyes off You,6ft9PAgNOjmZ2kFVP7LGqb,68,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,203240,4
31,Staind,So Far Away,6FOpPA0a80RuBqqgDozvja,65,0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,243573,3
32,Brooks & Dunn,Red Dirt Road,3EZzghqykkfOB0Z8d0kTSt,63,0.555,0.868,5,-3.798,1,0.0403,0.0664,0.000117,0.116,0.479,136.12,260360,4
33,Beyoncé,"Me, Myself and I",6XsT5UGfpaFeHQf5LRIy4W,66,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4
34,50 Cent,Many Men (Wish Death),2I9foKseoFQh07p6sD2voE,63,0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,256227,5
35,Lionel Richie,All Night Long (All Night) - Single Version,2Wb9ejnmy27DUTUe9YF5Ew,63,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,260427,4
36,The Darkness,I Believe in a Thing Called Love,756CJtQRFSxEx9jV4P9hpA,68,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653,4
37,Thomas Newman,Nemo Egg (Main Title),7jSQaXLzpLHjSQTev2krvT,65,0.164,0.0248,5,-27.25,1,0.0462,0.98,0.967,0.103,0.0553,79.083,76133,3
38,Juvenile,Slow Motion,6ihObRBTB8xdSH2mlERtOX,62,0.713,0.734,0,-4.894,0,0.325,0.549,0.0,0.0687,0.891,172.871,248200,4
39,OutKast,The Way You Move (feat. Sleepy Brown),5z7mYFfhw6N6f23VwrokJD,63,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000115,0.0638,0.635,125.999,234000,4
40,Linkin Park,Faint,4Yf5bqU3NK4kNOypcrLYwU,68,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4
41,Yeah Yeah Yeahs,Maps,0hDQV9X1Da5JrwhK8gu86p,65,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,219987,4
42,Shinedown,Simple Man - Acoustic,4VuKGQiCzE5BdSdvp6Hjoh,63,0.568,0.367,7,-8.15,1,0.0318,0.768,0.0,0.279,0.41,121.074,320267,4
43,Story Of The Year,Until the Day I Die,0DKNNR9iDjwfCEpMiFXMJq,64,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,4
44,Five For Fighting,100 Years,2lFlveK1y13WWp3vnQtrr3,64,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,244600,4
45,Don Omar,Dile,69Ej1xrGjOcHvIMtMKxK0G,72,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,204600,4
46,Fabolous,Into You (feat. Tamia),0yHConG49418wPs8UfAt44,67,0.546,0.538,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12,295773,4
47,DMX,Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7,67,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,286267,4
48,Nickelback,Someday,4PkJ7c9y1CwpuVOiJODnCZ,66,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467,4
49,Lionel Richie,"Endless Love - From ""The Endless Love"" Soundtrack",0FGxAEMIE5GhyFqFMHRWaO,63,0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633,266267,4
50,The Postal Service,Such Great Heights - Remastered,27LyQFdQbui4TnRs05cZ8C,63,0.651,0.816,5,-7.149,1,0.0507,0.0439,0.186,0.065,0.201,174.978,266507,4
51,Craig Morgan,Almost Home,6FW9MTGMjR5A6q2o7PLuuz,59,0.525,0.481,8,-6.715,1,0.0251,0.302,0.0,0.121,0.237,75.974,289000,4
52,The Ataris,The Boys of Summer,5BmagRD7Thki6O1zZwbxBy,64,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4
53,Ying Yang Twins,Salt Shaker,4Kd0FzFpOgIGxlBl4HXuFn,61,0.884,0.697,11,-6.022,1,0.128,0.0509,0.0,0.094,0.322,101.965,252440,4
54,50 Cent,Patiently Waiting,3ORfa5ilEthp2U0TRcv7kv,61,0.538,0.675,0,-2.3,1,0.335,0.245,0.0,0.362,0.519,78.985,288880,4
55,Los Bukis,Tu Cárcel,0LNn2O06dvsZqvWaS870xJ,66,0.815,0.61,7,-13.603,1,0.0279,0.355,0.0,0.0764,0.864,100.027,212227,4
56,Brad Paisley,Whiskey Lullaby (feat. Alison Krauss),6iblnklMzUKIXAtjk5lzIy,62,0.52,0.333,2,-11.508,1,0.0302,0.816,0.0,0.188,0.198,74.165,259893,4
57,Casting Crowns,Who Am I,5VUQsLff8A3ruAyCdTxqzg,64,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,335907,4
58,Ashanti,Rock Wit U (Awww Baby),6pWzCKTrKrwbUPzY8RLCoP,63,0.71,0.795,4,-3.005,0,0.0593,0.409,0.0,0.16,0.852,94.997,209120,4
59,Evanescence,Going Under,3UygY7qW2cvG9Llkay6i1i,68,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4
60,JAY-Z,99 Problems,7sLpSWxQazJzDVG6YGzlVs,59,0.494,0.887,6,-4.297,0,0.398,0.00661,0.0,0.103,0.548,89.554,234627,4
61,Red Hot Chili Peppers,Soul to Squeeze,3arKRnq9OUd7yq6LRwVW8I,65,0.663,0.546,5,-5.234,1,0.0269,0.0322,0.000572,0.107,0.656,88.171,289533,4
62,Linkin Park,Somewhere I Belong,3agtg0x11wPvLIWkYR39nZ,62,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,4
63,Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,0iFOG4Ki9aDmJUYUFHQlPG,64,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507,4
64,Gavin DeGraw,I Don't Want to Be,4vl2zwXsTmAxgu9iY0g6UK,61,0.423,0.862,0,-5.13,0,0.0695,0.00791,0.0,0.133,0.462,154.746,217760,4
65,Dashboard Confessional,Hands Down,6yVSp9H2STyLeOs7pjy2w4,61,0.463,0.827,3,-4.085,1,0.0437,0.013,2.41e-05,0.0964,0.26,94.035,186867,4
66,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",7ePFDzrnLt3Ynqgy2UFWri,65,0.727,0.588,1,-9.568,1,0.0253,0.058,5.46e-06,0.0414,0.964,104.413,201093,4
67,Limp Bizkit,Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,71,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,269973,4
68,Toby Keith,I Love This Bar,32jHB7W9b08OTorAqR0cJo,61,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4
69,Tracy Byrd,Drinkin' Bone,7BB3emVX0QaFVddCHiO9wt,59,0.77,0.833,5,-4.536,1,0.028,0.0793,0.0,0.0819,0.964,109.928,131867,4
70,Howie Day,Collide - Acoustic Version,5rwq6R0Uq0BngM3rdmCeNg,68,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.184,277000,4
71,Slightly Stoopid,Collie Man,3Zjdqz7eOox8XU0zTCPL4P,59,0.61,0.706,0,-7.084,1,0.0483,0.183,0.000587,0.218,0.344,170.087,133080,3
72,blink-182,Feeling This,26AYR77170U49cMcXB7aRV,63,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,172646,4
73,Fabolous,Can't Let You Go (feat. Mike Shorey & Lil' Mo),6lrRIfQDcikJ5y5DtyZPuJ,61,0.646,0.6,9,-6.569,1,0.458,0.231,0.0,0.0794,0.811,192.082,223973,4
74,Valentín Elizalde,Vete Ya,3gqgSM82j6NMAj4Jllr06T,69,0.811,0.323,10,-13.873,1,0.0744,0.504,1.63e-05,0.019,0.764,88.018,157760,4
75,Westside Connection,Gangsta Nation,65iyI1iybyv5ecsfBHSdUf,65,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,293053,4
76,Howie Day,Collide,6dwkFmLUz6hx2CZG2EqLol,64,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,249120,4
77,JAY-Z,Dirt Off Your Shoulder,3IrkbGQCoEPAkzJ0Tkv8nm,58,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56e-06,0.339,0.648,163.969,245173,4
78,Tego Calderon,Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,70,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,4
79,Josh Turner,Long Black Train,2HqCaO7BV010qXS5FuiTED,58,0.537,0.699,10,-6.615,1,0.0399,0.237,2.27e-05,0.114,0.814,84.905,250627,4
80,Linkin Park,Lying from You,3BmjRmFTESgWZLPSVGp8aG,57,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,4
81,A Perfect Circle,The Outsider,6CqYhhUPJORx1vvdTNc8jv,62,0.328,0.842,6,-6.644,1,0.0882,0.000111,0.803,0.0496,0.422,113.329,246000,4
82,Linkin Park,Breaking the Habit,4HcDu9IGRCvSTJE4yW5Ugv,57,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,196907,4
83,Ginuwine,In Those Jeans,5ojJNnX5ND2gMGojPd3NiO,60,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,243307,4
84,Murphy Lee,Shake Ya Tailfeather - Radio,4TJduXYW1Pg96EDNnfiwxJ,62,0.715,0.733,1,-7.068,1,0.262,0.134,0.0,0.157,0.897,87.665,295173,4
85,Yellowcard,Only One,0gZp88SA5OcujHLDGkxtI3,62,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,4
86,Stone Temple Pilots,Plush - Acoustic,3ftHrCjsTUPLgI48m67byk,65,0.644,0.363,5,-11.019,0,0.0397,0.712,0.0,0.659,0.303,133.396,230293,4
87,Toby Keith,American Soldier,0oVWPlnK5eAqnJCVB0FvpP,58,0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,263333,4
88,Beyoncé,Baby Boy (feat. Sean Paul),4WY3HyGXsWqjFRCVD6gnTe,65,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,4
89,Junior Senior,Move Your Feet,4jacsL77ZYnpInmTtUBaJW,57,0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871,181907,4
90,Clint Black,Killin' Time,4H2TRR9FjnnIwxGnIt9stO,58,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312,168000,4
91,MF DOOM,Doomsday,70We9AqHenA4jcmXmKzJnZ,61,0.852,0.816,6,-7.809,0,0.319,0.105,0.0,0.0794,0.849,95.415,298073,4
92,G-Unit,Poppin' Them Thangs,4E5IFAXCob6QqZaJMTw5YN,67,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,240800,4
93,Chingy,Holidae In,0FmCLEHfINGqwlyzvklNqy,60,0.81,0.791,7,-5.909,1,0.181,0.0893,0.0,0.0838,0.948,153.067,314400,4
94,Stephen Schwartz,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",1bpnYrDCforv9ctJMzJRV8,57,0.333,0.377,6,-8.282,1,0.0343,0.722,0.0,0.0333,0.245,87.613,353920,4
95,Sara Evans,Suds in the Bucket,6NhpIdjYoufuNNlBsgOztc,58,0.511,0.903,10,-3.163,1,0.0397,0.052,0.000529,0.304,0.898,161.992,227267,4
96,Lil Wyte,Oxy Cotton,5PtMwNq8Dp31uYdGGacVJE,57,0.816,0.578,9,-6.912,1,0.233,0.0228,0.0,0.114,0.265,148.077,193920,4
97,Fruit Bats,When U Love Somebody,2Vy7B6YpJHfqSzMmheUfvy,58,0.723,0.763,7,-6.366,1,0.0262,0.122,0.00543,0.343,0.586,120.962,271160,4
98,Chris Cagle,Chicks Dig It - Single Edit,0nprj2O0teCglthuhzTG5o,57,0.596,0.921,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024,210560,4
99,Stone Temple Pilots,Plush,2TAQ9YGehOKWDqDak5DuXc,61,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,310347,4
100,Josh Groban,You Raise Me Up,4TbNLKRLKlxZDlS0pu7Lsy,57,0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,292333,4
101,Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,3JOdLCIBzQYwHIvpN3isVf,59,0.628,0.886,2,-3.805,1,0.0608,0.000706,0.0,0.275,0.72,135.45,191373,4
102,Marco Antonio Solís,Más Que Tu Amigo,1Vy7WUJubV9JEoebuJ9dfe,66,0.786,0.604,0,-7.608,0,0.0413,0.221,0.0166,0.063,0.81,97.461,209507,4
103,Los Morros Del Norte,La Botella (Dos Botellas De Mescal),2m42oF2K5zPQalKjlGVuez,57,0.786,0.605,7,-7.018,1,0.0827,0.197,0.0,0.161,0.922,115.71,174693,4
104,Kelly Clarkson,Miss Independent,2CZi8d774dBB0wiuWMIpr8,56,0.655,0.623,11,-6.302,0,0.116,0.0861,0.000346,0.0652,0.615,175.973,214787,4
105,The Contours,Do You Love Me - Mono Single,5MbNAHqNksNDycMZ0WUaO5,57,0.62,0.81,5,-6.594,1,0.039,0.432,0.0,0.0843,0.793,150.738,172400,4
106,Kelis,Milkshake - Radio Mix,2s0ouHqJebHfiQ6C1GUFJd,55,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627,4
107,Johnny Cash,Hurt,5rpRzNcJZqKQXk9PIjreB6,59,0.544,0.378,9,-8.607,0,0.0264,0.719,0.00035,0.105,0.149,91.078,216533,4
108,Avenged Sevenfold,Unholy Confessions,20g7z9R1wjE7EtVnB7XEjS,61,0.448,0.875,2,-5.446,0,0.0666,0.000359,0.00109,0.255,0.524,92.53,283827,4
109,Los Tiranos Del Norte,Hasta la Miel Amarga,1Q1yISpMwHLn4SMo6VJVaa,59,0.597,0.695,8,-6.655,1,0.126,0.175,0.0,0.0717,0.772,153.71,216120,3
110,No Doubt,Just A Girl,6mfkHv00I6jhHIn7EWHJ2N,57,0.635,0.937,2,-2.86,1,0.0452,0.0741,7.29e-05,0.134,0.779,108.003,205947,4
111,Klaus Badelt,He's a Pirate,08QaHlMPWuO5PUxjl61bXn,59,0.465,0.687,10,-10.964,1,0.0495,0.0206,0.929,0.121,0.13,70.507,90427,4
112,Brand New,The Quiet Things That No One Ever Knows,3IlY76VbP31zwPY0S2EMjh,57,0.202,0.797,6,-5.809,1,0.0729,0.0163,3.83e-06,0.0986,0.246,80.284,241640,4
113,Atomic Kitten,The Tide Is High - Radio Mix,5WuVWOngcRkMOx9RRLCvui,65,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,205360,4
114,Black Label Society,Stillborn,48Jo6ii5CSFLDK2wu6yPJW,60,0.598,0.877,1,-4.941,1,0.0425,6.21e-05,0.000329,0.371,0.44,107.034,195547,4
115,No Doubt,It's My Life,2fOxxLz9JVe53itq6pfBak,56,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867,4
116,Jet,Cold Hard Bitch,5u6fnmRO5V0PTl5M2Eekeu,59,0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,243200,4
117,Café Tacvba,Eres,6kdCN6gTWLcLxmLXoUcwuI,72,0.583,0.732,9,-6.18,0,0.0271,0.0108,0.0136,0.238,0.446,149.988,267600,4
118,Laberinto,El Indio Enamorado,15ZyB0bsHdVZx0w4AKwcaq,59,0.65,0.427,9,-5.306,1,0.0515,0.742,2.15e-06,0.133,0.916,95.547,188128,3
119,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,0VXp4zDspR993l2hIKW17g,56,0.466,0.446,4,-9.415,1,0.0322,0.229,0.0168,0.125,0.403,80.154,275693,4
120,50 Cent,If I Can't,7JeKXMQKm6GoLGTkNy2jZ0,56,0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975,196640,4
121,Pat Green,Wave on Wave,7rS87NoPWbAkVURdVFbGH9,56,0.671,0.757,2,-5.275,1,0.0252,0.178,2.61e-05,0.0675,0.361,103.551,244373,4
122,Kelly Clarkson,A Moment Like This,4kvdX9zzsix7jYHsRVkVUH,58,0.414,0.572,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184,228280,4
123,LeAnn Rimes,How Do I Live,7BD50ATrF3Vab5FQy7vtK8,66,0.577,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,266973,4
124,Damien Rice,The Blower's Daughter,4B2lJinAkeNLSJjcq3dg8Q,56,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,286653,4
125,Counting Crows,Accidentally In Love,3OltYYcLZUhvho5QoRbUNr,55,0.555,0.926,7,-3.613,1,0.0363,0.0484,7.67e-06,0.171,0.771,138.017,188387,4
126,Natalie Cole,This Will Be (An Everlasting Love),241RmK77gecJ1y7jOoQ5lu,63,0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,171360,4
127,Yusuf / Cat Stevens,"If You Want To Sing Out, Sing Out",23knlSaE1nRy1PGdF2gJbN,57,0.641,0.294,0,-13.337,1,0.0366,0.554,3.47e-05,0.11,0.89,132.709,166533,4
128,Black Eyed Peas,Let's Get It Started - Spike Mix,3qK8x4GZcIkzTz9JEqvIF5,55,0.785,0.794,2,-2.197,1,0.113,0.103,0.0,0.196,0.783,105.0,217213,4
