,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,The Goo Goo Dolls,Iris,6Qyc6fS4DsZjB2mRW9DsQs,76,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3
1,Ms. Lauryn Hill,Doo Wop (That Thing),0uEp9E98JB5awlA084uaIg,72,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4
2,The Offspring,The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,75,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160,4
3,Korn,Freak On a Leash,6W21LNLz9Sw7sUSNWMSHRu,72,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733,4
4,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",28UMEtwyUUy5u0UWOVHwiI,69,0.672,0.322,7,-17.669,1,0.0339,0.144,3.07e-05,0.074,0.498,113.849,201680,4
5,Rob Zombie,Dragula,6Nm8h73ycDG2saCnZV8poF,69,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827,4
6,George Michael,Careless Whisper,4jDmJ51x1o9NZB5Nxxc7gY,74,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.786,153.119,300107,4
7,Barenaked Ladies,One Week,29hBRadFZf9QTGRHZmxm65,68,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760,4
8,Juvenile,Back That Azz Up,6o2g1BJvtYQssH84kBYs7y,64,0.874,0.714,7,-6.664,1,0.129,0.0155,0.0,0.0968,0.541,95.826,265600,4
9,The Goo Goo Dolls,Slide,0nnwn7LWHCAu09jfuH1xTA,68,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,4
10,New Radicals,You Get What You Give,1Cwsd5xI8CajJz795oy4XF,72,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,4
11,Eve 6,Inside Out,4GiVcDqNQI0fc0yYuRGH9m,64,0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,219467,4
12,2Pac,Hit 'Em Up - Single Version,0Z2J91b2iTGLVTZC4fKgxf,64,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,312627,4
