,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Bascom Lamar Lunsford,Mr. Garfield,0CQpJlD9j8gkpF6vYpPBvE,4,0.649,0.3,5,-16.632,1,0.219,0.919,0.0,0.0857,0.431,130.851,180080,4
1,MGM Studio Orchestra,Lilli's Cork,0CgeKp7Zl2ZEcucbxbZ21H,4,0.194,0.0733,10,-24.556,1,0.0373,0.936,0.579,0.0937,0.158,97.21,85600,3
2,The Four Lads,Tonight,0GXsDvhxyc1pIRxcP0n7u1,4,0.291,0.466,7,-12.354,1,0.0349,0.838,0.00895,0.333,0.302,91.195,158667,4
3,Arthur Lyman,Mary's Boy Child,0NFA1pmQof4CQZJ4vUkPrF,4,0.552,0.124,2,-23.874,1,0.0495,0.985,0.941,0.112,0.169,129.478,117547,4
4,Stan Getz,Tangerine,0RxEun451mbPgXWOREWYyg,4,0.578,0.242,5,-16.992,1,0.0387,0.979,0.9,0.12,0.779,112.691,423720,4
5,Andy Williams,It's the Most Wonderful Time of the Year,0iHPBOIBmDXSdtxbVub9oh,3,0.241,0.554,7,-10.085,1,0.0377,0.775,0.0,0.151,0.721,200.81,151827,3
6,MGM Studio Orchestra,"And So to Wed (We Open In Venice, I Hate Men)",0nNb8mTzJoVzHdU3QydUlL,4,0.764,0.2,10,-18.966,1,0.0542,0.938,0.892,0.119,0.583,121.789,64960,4
7,Yves Montand,Le gamin de Paris,0s7X9lYT951G2OvAdn0Xwc,3,0.676,0.301,1,-13.598,0,0.0751,0.813,0.0,0.475,0.737,105.97,147480,1
8,Alfred Drake,Finale: Sands of Time,0tPXaLMdNve22CgtE7ll7j,4,0.269,0.202,0,-12.83,0,0.0294,0.973,0.000287,0.112,0.124,89.971,182400,4
9,Stan Kenton,Autumn In New York,10EIKDEAz4R0rKPkHfYp41,3,0.334,0.361,5,-9.067,0,0.0314,0.917,0.746,0.162,0.289,87.355,160693,4
10,Arthur Lyman,Mele Kalikimaka - Jingle Bells,121FnYc6QXcVS0z3WLxdqa,4,0.529,0.597,0,-7.417,1,0.0324,0.524,0.00015,0.102,0.453,132.295,106787,4
11,Lata Mangeshkar,"Yeh Zindagi Usiki Hai, Pt. 2",12HzW93NJRxyWThrZOqcgT,4,0.247,0.406,0,-10.312,0,0.033,0.939,1.48e-05,0.282,0.607,162.327,267240,3
12,Clifford Brown,Cherokee,1P0KRjQ7F8OARGG9E5UGdh,4,0.473,0.615,3,-9.758,1,0.0905,0.742,0.576,0.156,0.708,160.213,204703,4
13,Bascom Lamar Lunsford,Springfield Mountain,1hEvqJL5eE5PGCfdkHTxOQ,3,0.654,0.18,10,-18.343,1,0.0483,0.948,0.0,0.0811,0.553,117.943,154240,4
14,Bascom Lamar Lunsford,Banks of the Ohio,1tTkJXeezu53l0fpR4fgqK,4,0.694,0.102,2,-18.846,1,0.0477,0.927,0.0,0.0726,0.722,111.926,168733,4
15,Vincenzo Bellini,"I Puritani (1997 - Remaster), Act III: Vieni, fra queste braccia (Elvira/Arturo)",21SoChM94cdFo6wYs52njq,4,0.337,0.138,11,-15.1,1,0.0374,0.98,0.00312,0.103,0.152,89.568,167640,4
16,George Edvadovich Conus,Violin Concerto in E Minor: Cadenza; Allegro subito,2TnUj1jv8cOBGzV2twljgn,4,0.362,0.131,0,-18.495,1,0.0595,0.88,0.589,0.15,0.167,76.012,211773,3
17,The Ames Brothers,"Too-Ra-Loo-Ra-Loo-Ral (That's an Irish Lullaby) - From, ""Shameen Dhu""",2X9XdE68ncwHEc0VD8r90P,4,0.141,0.26,10,-11.976,1,0.0303,0.92,0.745,0.119,0.203,82.975,168040,3
18,The Prisonaires,Softly and Tenderly,2cDH3B5Amt781XWEj3VgZe,3,0.46,0.448,2,-8.679,1,0.0329,0.981,0.00407,0.158,0.95,103.639,150583,4
