,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Tom Petty,Free Fallin',5tVA6TkbaAH9QMITTQRrNv,75,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4
1,Mötley Crüe,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,75,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,4
2,Tom Petty,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,71,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,4
3,The Allman Brothers Band,Ramblin' Man,5cfYurP1XKldMBtvBBJiTs,69,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,288507,4
4,Billy Joel,We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,72,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,4
5,Mötley Crüe,Dr. Feelgood,3U6sjwor2GyL9gwiolSi1Q,68,0.53,0.952,2,-5.105,1,0.0577,0.000837,0.0119,0.262,0.433,110.98,290187,4
6,The B-52's,Love Shack,4W4wYHtsrgDiivRASVOINL,68,0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.871,133.858,321573,4
7,Cher,If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM,71,0.658,0.575,11,-10.365,1,0.0267,0.243,0.0,0.122,0.504,108.329,239827,4
8,Richard Marx,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,74,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,264333,4
9,Faith No More,Epic,4ReyTz0y3TGkX48wO3Llot,68,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4
10,Skid Row,18 and Life,0qgrrDnUUhyxpxbBznUnzg,68,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960,4
11,Los Tigres Del Norte,La Puerta Negra,5TueyPDnDMPSRdQd7VYooI,65,0.698,0.54,4,-8.986,1,0.0331,0.315,2.25e-06,0.288,0.969,108.101,203587,4
12,Skid Row,I Remember You,4ZpXHlV2vQVfPXUvbDSZ92,67,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693,4
13,The Cure,Lovesong,0X5C4WjQNubRysTkHOubz3,59,0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,209573,4
14,Young MC,Bust A Move,3IeCYkdKI55mNMl2o4vX0k,59,0.946,0.772,4,-7.537,0,0.121,0.0512,2.26e-06,0.0612,0.743,116.972,263914,4
15,The Allman Brothers Band,Jessica,2tVQhBSJ1SQtb4gX0taaiR,62,0.345,0.745,2,-11.021,1,0.0327,0.365,0.735,0.19,0.879,105.058,450600,4
16,Alice Cooper,Poison,5XcZRgJv3zMhTqCyESjQrF,69,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
17,Pixies,Hey,2Aqc48sn8He26hmTvQ2BMj,66,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,211440,4
18,Alannah Myles,Black Velvet,1KU5EHSz04JhGg3rReGJ0N,70,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4
19,Vicente Fernández,Por Tu Maldito Amor,3KZI2xeiIRJd8fm84ClxH5,57,0.53,0.292,9,-7.452,1,0.0342,0.772,0.0,0.31,0.393,82.586,236480,4
20,Depeche Mode,Personal Jesus - Original Seven Inch Version,1xShPgQbOUa98avWJQFDBY,60,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907,4
21,Pixies,Here Comes Your Man,0cs671lxX2eoDzr2KMuo3N,66,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,201693,4
22,Louis Armstrong,La vie en rose - Single Version,1UH4viviUjZnS9aWgPGrk0,63,0.582,0.0766,0,-12.544,1,0.0603,0.866,0.00394,0.091,0.274,70.443,204400,4
23,Fugazi,Waiting Room,5FFowl1Ve4S5OehL6OywSg,61,0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,173267,4
24,The Charlie Daniels Band,Simple Man,4O7sDupv5V7qEBk96qOZyi,57,0.592,0.383,9,-13.076,1,0.0494,0.654,0.0,0.0982,0.485,78.954,202507,4
25,Skid Row,Youth Gone Wild,1jF5Id0OPFU1Mae8BEUF5u,61,0.536,0.72,7,-11.277,0,0.0436,0.00202,0.000127,0.357,0.633,117.367,198907,4
26,Great White,Once Bitten Twice Shy,7pkWZL0kA26s754CwyK0SH,59,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,322897,4
27,Don Henley,The End Of The Innocence,3NWcFiL6oCEagrFiTdDr1m,57,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,315307,4
28,Michael Bolton,How Am I Supposed to Live Without You,3RMeOetCdXttthQK0clPuz,68,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,255667,4
29,Neil Young,Rockin' in the Free World,4Y7fEQ4PAzhlLnLviRw2P4,64,0.491,0.883,4,-4.986,0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,281853,4
30,Nine Inch Nails,Head Like A Hole,3ckd4YA4LcD3j50rfIVwUe,58,0.663,0.792,9,-11.255,1,0.0456,0.00787,0.00183,0.582,0.443,115.386,299640,4
31,The Cure,Pictures of You,1tuwC1Ob5vnYZhvg3zyzJg,56,0.484,0.776,9,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,448467,4
32,Phil Collins,Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD,72,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,4
33,Bad English,When I See You Smile,0tKjVEJlX3IZ5L1rEJc5hh,63,0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,257440,4
34,Elton John,Sacrifice,0e3yhVeNaTfKIWQRw9U9sY,71,0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,304133,4
35,Red Hot Chili Peppers,Higher Ground - Remastered,5arVt2Wg0zbiWwAOZef2Nl,65,0.476,0.979,4,-3.506,0,0.132,0.0014,0.00729,0.0944,0.416,140.404,202053,4
36,Roy Orbison,You Got It,6r20M5DWYdIoCDmDViBxuz,68,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,210267,4
37,Simply Red,If You Don't Know Me by Now - 2008 Remaster,7DFawVSjI88xR9mjnWwURg,71,0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,204000,3
38,Mötley Crüe,Same Ol' Situation (S.O.S.),0FqMZmwe9qJ3nR5FuYpyoY,60,0.497,0.98,2,-4.406,1,0.13,0.041,2.33e-05,0.28,0.237,139.673,253120,4
39,Van Morrison,Have I Told You Lately,1VsGYaCBFjCVudtX9IGqDg,67,0.344,0.477,4,-10.266,1,0.0338,0.278,0.0128,0.136,0.182,143.78,260387,4
40,Pixies,Debaser,3FzKPS0oVknVlCW3PhxIHl,62,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,173173,4
41,Don Henley,The Heart Of The Matter,7jZ4UZAmg006Qx3rVuF7JI,55,0.579,0.529,2,-11.548,1,0.025,0.201,0.0,0.231,0.38,88.156,322600,4
42,Chris Isaak,Wicked Game,34u3Bj1KVxKWfA07yDJ2vG,63,0.661,0.3,9,-18.055,1,0.0294,0.688,0.0118,0.0839,0.359,112.327,289067,4
