,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Erik Satie,Gymnopédie No. 1,5NGtFXVpXSvwunEIGeviY3,63,0.469,0.0128,7,-36.856,1,0.119,0.994,0.937,0.0941,0.354,72.765,205867,3
1,Bing Crosby,Twelve Days Of Christmas,0cAhE2iDJApegDnVRx6fCK,53,0.641,0.413,3,-5.624,1,0.0435,0.926,0.0,0.191,0.834,143.522,203746,4
2,Bing Crosby,Here Comes Santa Claus (Right Down Santa Claus Lane),0oxUZhytpftSGgBGDVlCMb,50,0.627,0.337,1,-6.521,1,0.0436,0.851,0.0,0.356,0.734,151.691,183413,4
3,Doris Day,I'm Confessin' (That I Love You),0HMLSpe9wluD1siMZ6dBqR,49,0.317,0.0186,3,-23.65,0,0.0363,0.956,1.9e-06,0.12,0.117,78.325,163707,4
4,Sarah Vaughan,Mean to Me,6Q7U4bTozx5kfLjWT81u7P,46,0.623,0.0986,1,-10.503,1,0.0413,0.823,0.0,0.23,0.524,123.772,172533,4
5,Burl Ives,Fooba Wooba John,1MGpABVXGKWXZ5bxVOFF4N,37,0.518,0.324,2,-12.345,1,0.0552,0.598,0.0,0.0579,0.967,205.33,66688,4
6,Burl Ives,Mr. Froggie Went A-Courtin',0Y5LNuqihqgAEuplxndnri,33,0.713,0.208,9,-13.677,0,0.0601,0.834,0.0017,0.121,0.731,135.63,183252,4
7,Burl Ives,The Little White Duck,1fAyFP4OfOwJbNWq2s3DKE,32,0.654,0.136,2,-13.205,1,0.051,0.873,0.0,0.0606,0.803,125.463,148283,4
8,Erik Satie,Première Gymnopédie,7gzsp9dv8bKRq8gnK6NzmS,37,0.538,0.00808,7,-35.85,1,0.0939,0.995,0.922,0.0762,0.281,103.729,216907,4
9,Doris Day,Here Comes Santa Claus (Down Santa Claus Lane),450AFliXT4zk55UW3b5y4q,33,0.661,0.216,0,-16.101,1,0.0553,0.78,0.0,0.128,0.797,181.737,158707,4
10,Jimmy Boyd; Accompanied by Norman Luboff,I Saw Mommy Kissing Santa Claus,0FIhDuGp9ORgs6KoRJQUFM,29,0.506,0.113,10,-15.61,1,0.0329,0.947,0.0,0.169,0.451,115.942,149493,4
11,Erik Satie,Gymnopédie No. 3,0hZBK2IS2uKdWVwEWXX1vB,34,0.508,0.00766,9,-37.783,0,0.0975,0.991,0.873,0.0732,0.588,130.918,175427,4
12,Sarah Vaughan,Come Rain Or Come Shine,0goLt4LXK1MpzwIfmItIS1,33,0.411,0.136,4,-12.035,0,0.0359,0.985,0.0,0.1,0.138,75.09,203373,4
13,Pérez Prado,Patricia,205EtD8tQnHDXMkmtYiaHF,37,0.704,0.638,1,-9.522,1,0.0457,0.0862,0.251,0.115,0.837,137.396,140867,4
14,Julie Andrews,"Silent Night, Holy Night",5hgkmxlHJdClFuOEF26kzJ,27,0.191,0.133,10,-19.422,1,0.0393,0.851,0.000206,0.178,0.119,88.239,141960,4
15,Johnny Mathis,I'll Be Home for Christmas,2vO6ZNK5wBmv4JNKI4KLzn,26,0.15,0.0611,0,-24.338,1,0.0376,0.951,6.89e-05,0.206,0.135,94.461,242133,4
16,Mitch Miller & The Gang,The Twelve Days of Christmas,3PqpB3DYGE5cYqRMfzHQqq,26,0.346,0.754,8,-16.973,1,0.056,0.814,0.0,0.131,0.487,121.356,251240,4
17,Little Jimmy Dickens,Take an Old Cold 'Tater (and Wait),31u0qGiw6ZiYe4KasJi2zv,29,0.573,0.36,5,-10.027,1,0.0544,0.815,0.0,0.223,0.951,204.158,167827,4
18,Angela Lansbury,We Need a Little Christmas,7ltdj5XzKOV6bRldI9nt5e,25,0.499,0.457,3,-12.391,1,0.0593,0.755,0.0,0.434,0.766,128.896,180827,4
19,Shamshad Begum,Mere Piya Gaye Rangoon,3iQ28V36oRFljj8JzexQSI,30,0.671,0.696,8,-5.27,0,0.0947,0.822,0.727,0.0409,0.848,151.725,265680,4
20,Erik Satie,Gymnopédie No. 2,5SBERonheeqbIhNqPTctU6,30,0.489,0.00243,2,-35.804,0,0.0896,0.992,0.963,0.0804,0.35,67.452,194893,3
21,Sarah Vaughan,It's All In Your Mind,0wCWezyfRjCPiuGvjEuf4H,30,0.232,0.245,10,-12.348,0,0.0321,0.69,0.0,0.255,0.237,68.271,200893,4
22,Lata Mangeshkar,Hawa Mein Udta Jaye,4CHMgTLE7B1zGUGzi7k5yG,28,0.731,0.314,3,-11.989,1,0.0659,0.988,0.223,0.131,0.831,98.273,188560,4
23,Bing Crosby,You're All I Want For Christmas,1hbEaQ6EjkiTzk5vRh2WRr,28,0.168,0.339,1,-7.362,1,0.0289,0.746,0.0014,0.138,0.208,91.173,193013,4
24,Bing Crosby,The First Nowell,5qc5aTui4aehCmszpp4mMx,28,0.322,0.222,8,-7.322,1,0.0282,0.821,0.0,0.139,0.47,95.255,155480,3
25,Pérez Prado,Guaglione,3r2XkV0axjHZlpNsW3tpL3,32,0.601,0.658,2,-13.354,1,0.0366,0.264,0.000138,0.34,0.941,87.276,143773,4
26,Pérez Prado,Qué Rico el Mambo,3xyrxS6YnI9r3nsuC6W4Tm,30,0.639,0.828,5,-7.212,1,0.138,0.745,0.812,0.442,0.608,125.475,185013,4
27,Sarah Vaughan,Come Rain or Come Shine,2FoodnB4DvCuNCe2iRHTqB,26,0.336,0.0879,9,-15.059,0,0.0453,0.936,0.0,0.104,0.15,70.585,203000,4
28,Pérez Prado,Mambo No. 5,6CQsjelRuHzh6QXysyEGc5,28,0.777,0.63,10,-6.737,1,0.292,0.837,0.874,0.0493,0.837,84.38,167320,4
29,Rosemary Clooney,Winter Wonderland,7tG7bg7pCYWgsYtvuMlkct,22,0.432,0.0337,10,-22.066,1,0.0443,0.984,0.00188,0.111,0.352,104.732,195640,4
30,Andy Williams,Sleigh Ride,7tS4DXFRk9rU9cxln0Bg8x,22,0.593,0.393,5,-17.007,0,0.0409,0.708,0.0,0.118,0.845,109.343,128200,4
31,Sarah Vaughan,Ain't Misbehavin',21PdVo1y8TebFZ6J8ePO9l,27,0.596,0.145,8,-12.285,1,0.0523,0.92,0.0,0.0876,0.577,112.619,178907,4
32,Jimmy Boyd,I Saw Mommy Kissing Santa Claus,6zr6Xcfqxd5YfaXsv6PpHD,19,0.519,0.174,10,-11.651,1,0.0313,0.926,0.0,0.147,0.465,115.371,149800,4
33,Giuseppe Verdi,Anvil Chorus from Il trovatore - Vocal,101ft1qIZAfCbEcwdzp2ab,26,0.387,0.28,7,-15.09,1,0.0394,0.869,0.343,0.666,0.439,137.794,160133,4
34,Pérez Prado,Cherry Pink And Apple Blossom White,51zUJJpFXCklG4gtuUSl89,26,0.527,0.593,3,-8.815,1,0.0435,0.47,0.686,0.134,0.633,109.739,179667,4
35,Sarah Vaughan,East of the Sun (West of the Moon),6qfiZf52BWRRUUoCTSDjbw,26,0.316,0.0726,10,-16.354,0,0.0335,0.935,4.52e-06,0.203,0.0856,97.927,186360,3
36,Las Hermanas Padilla,Veinte Años,0uKt3B5vY4sRcL6HxRsoTQ,24,0.491,0.389,0,-9.569,1,0.0296,0.855,0.0,0.169,0.684,102.314,185067,4
37,Burl Ives,The Little Engine That Could,2caDQjR9bSXxVmESt4ZKD8,20,0.842,0.321,8,-13.555,1,0.14,0.906,3.21e-06,0.0614,0.942,111.374,159800,4
38,Mahalia Jackson,Joy to the World!,0TlBNqsRYHjLoVU78rFPK8,20,0.253,0.157,7,-17.292,1,0.0284,0.966,0.0,0.465,0.482,88.46,143200,3
39,Rosemary Clooney,Suzy Snowflake - 78 rpm Version,2BKzknQpxWWcLVohaStAyi,19,0.702,0.131,8,-15.013,1,0.0433,0.947,0.0,0.143,0.46,130.857,179200,4
40,Bing Crosby,The Christmas Song,7fMzfMEYgi93UGLjRYEzoy,23,0.226,0.165,9,-14.536,1,0.0373,0.924,0.325,0.166,0.189,78.164,174813,4
41,Acerina Y Su Danzonera,Rigoletito,4L69BoE55Rl105sozTJNfK,32,0.35,0.59,10,-11.337,1,0.0682,0.48,0.395,0.259,0.799,134.729,203787,4
42,Burl Ives,Mr. Rabbit,4kHGuhEXokztyI3qhoIg6K,19,0.702,0.0817,11,-17.08,1,0.0705,0.836,3.33e-06,0.121,0.732,84.231,95713,4
43,Bing Crosby,Christmas Carols: Deck The Halls / Away In A Manager / I Saw Three Ships,0GMYelr31Fe4RMBMCn1wb0,23,0.448,0.136,9,-12.949,1,0.0487,0.978,7.27e-05,0.295,0.431,96.224,207640,4
44,Sarah Vaughan,It Might as Well Be Spring,77U7bajekLF6Warf6GrIGu,22,0.375,0.115,0,-12.952,0,0.0378,0.932,0.0,0.0892,0.34,62.777,190800,4
45,Roy Rogers,Whopee Ti Yi Yo,0rAuUGTWBabj1Rbwm3e9ex,18,0.516,0.335,1,-11.177,1,0.0399,0.778,0.0,0.204,0.767,197.725,137857,3
46,Erik Satie,Gnossienne No. 3,1Ms3ZbChbNqPom6e61MKLb,26,0.277,0.0445,9,-23.871,0,0.0462,0.995,0.93,0.0928,0.0617,62.192,132067,3
47,Dean Jones,Being Alive,1L3D4QlvSTxUHTtIegLu7C,21,0.385,0.379,2,-12.051,1,0.0704,0.894,0.0,0.188,0.372,130.822,261093,3
48,Erik Satie,Gymnopédies: No. 3 - Lent et grave,1nejJB7nBtpg9Ex7o08rWJ,22,0.437,0.00348,9,-38.987,0,0.0725,0.996,0.957,0.0924,0.498,138.605,160640,3
49,Pérez Prado,"Quizás, Quizás, Quizás (Perhaps, Perhaps, Perhaps)",4WRiJnWilLnnHuh7J9ukYL,24,0.596,0.545,7,-9.372,0,0.115,0.804,0.337,0.192,0.639,209.322,134760,4
50,Richard Rodgers,South Pacific - Original Broadway Cast Recording: Some Enchanted Evening - Voice,0ePOwUx19bmRCSucjxpXp3,18,0.267,0.251,0,-13.135,1,0.0363,0.944,0.00107,0.094,0.236,92.199,181173,4
51,Mohammed Rafi,Suhani Raat Dhal Chuki,1OTHxO5AO0XohUfKRRK03X,22,0.522,0.107,5,-14.198,1,0.0311,0.953,0.000244,0.0918,0.374,96.986,209533,1
52,Erik Satie,Gymnopédies: No. 1 - Lent et douloureux,4KCAi0wYUr8hiOil7KjHhx,23,0.458,0.00794,4,-34.482,0,0.136,0.996,0.941,0.0672,0.238,77.1,199360,3
53,Bing Crosby,Christmas Carols: Good King Wenceslas / We Three Kings Of Orient Are / Angels We Have Heard On High,1CTtkHIgNDpIeTZpFiX0R7,22,0.365,0.173,3,-13.095,1,0.0366,0.974,0.000585,0.13,0.481,83.065,199946,5
54,Gioachino Rossini,Largo al factotum from The Barber of Seville - Vocal,77R0qCiiqRWDqgxweljhm5,20,0.437,0.252,7,-17.255,1,0.0562,0.98,0.4,0.164,0.5,73.574,257427,4
55,Burl Ives,Buckeye Jim,43qEiVrNStVMdSgy7DsQt2,16,0.711,0.0996,9,-16.439,0,0.0828,0.846,0.0,0.112,0.673,88.121,90558,4
56,Francis Poulenc,"Trois mouvements perpétuels, FP 14: I. Assez modéré",5BqtnVFJOFjChXuSgakmWP,22,0.448,0.118,10,-23.493,1,0.0351,0.994,0.936,0.118,0.29,78.103,73427,4
57,Sarah Vaughan,Goodnight My Love,70Ef5mlx9957euchz837G2,24,0.335,0.136,11,-13.919,1,0.0335,0.896,0.0,0.144,0.23,99.32,206907,3
58,Erik Satie,Sarabande No. 2,5vYOFZogXGFWVXqNKDbC1d,22,0.638,0.0166,3,-19.477,0,0.324,0.993,0.926,0.107,0.0696,137.494,223453,3
59,Pérez Prado,Perfidia,0ZpkHcX2TPlKSFXnGh9l7I,22,0.659,0.496,2,-11.464,0,0.0556,0.484,0.000302,0.0657,0.691,145.872,150293,4
60,Las Hermanas Padilla,Besando la Cruz,4HziToEiGX1rmxy16EskGQ,20,0.263,0.263,10,-10.618,1,0.0394,0.97,0.000254,0.117,0.394,89.33,174693,4
61,Bing Crosby,O Fir Tree Dark,55kQsmLMkJVJkwJE495Heu,17,0.188,0.131,10,-16.209,1,0.0357,0.983,0.000173,0.112,0.229,62.204,184013,5
62,Erik Satie,Gymnopédies: No. 2 - Lent et triste,1Ocfmmlv7a6Wo2JgnpupU3,19,0.498,0.00487,5,-28.771,1,0.157,0.995,0.917,0.0814,0.43,74.856,174973,3
63,Pérez Prado,Mambo en Sax,1hLZBnAopiRfEvbj7aurzi,22,0.834,0.445,0,-8.131,0,0.0496,0.81,0.816,0.0746,0.787,127.587,150387,4
64,Francesco Paolo Tosti,'A vucchella,5yJ5o55YROol3JsvptRKh9,23,0.15,0.24,5,-10.295,1,0.0384,0.972,0.057,0.104,0.0769,174.004,169333,3
65,Burl Ives,The Donut Song,6B7GBxAO5ucv46jW1dxyDK,14,0.806,0.342,7,-11.726,0,0.044,0.615,1.56e-05,0.0648,0.964,106.178,176472,4
66,Francis Poulenc,"Trois mouvements perpétuels, FP 14: II. Très modéré",0BOVxv3ZOISb3pOLBx21Vs,20,0.485,0.0776,2,-23.194,0,0.0373,0.995,0.941,0.111,0.21,99.608,73333,4
67,Francis Poulenc,"Trois mouvements perpétuels, FP 14: III. Alerte",1CejJsnBq5dFbKCuFoIGpd,20,0.34,0.156,5,-19.533,1,0.0324,0.994,0.943,0.0997,0.353,69.56,149440,3
