,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,June Carter Cash,How Did You Get Away From Me,3FaY0SMniWC57QuBuDzjni,4,0.719,0.533,9,-11.187,1,0.0585,0.783,0.0123,0.255,0.645,114.267,121240,4
1,June Carter Cash,Once Before I Die,40WyhcCWITpFfIpI3q4XJL,4,0.543,0.255,2,-11.129,1,0.0305,0.779,0.0,0.0986,0.544,118.08,162000,4
2,June Carter Cash,Strange Woman,41uFT8E4zzo3Uy0vkggX3t,4,0.512,0.197,10,-9.056,1,0.0312,0.502,0.0,0.187,0.654,141.628,137200,4
3,June Carter Cash,Tall Lover Man,689lM7XmsuZbOePazxvwld,4,0.578,0.313,7,-12.673,1,0.0312,0.663,0.000509,0.15,0.493,124.247,160960,4
4,Cisco Houston,Stewball,0TUNvpzvWlQL6R9aWi4QUw,3,0.521,0.0477,7,-18.272,1,0.0319,0.993,0.154,0.111,0.472,102.523,145893,4
5,June Carter Cash,The Shadow Of A Lady,13sqtW0ST6qx36t6rTF4Tr,3,0.667,0.401,4,-9.315,1,0.0339,0.578,0.0,0.205,0.691,101.593,133360,4
6,Lester Flatt,Before I Met You,1WfR2UqLvvH1iQdOdO8Sdd,4,0.523,0.473,8,-8.562,1,0.0315,0.769,5.75e-05,0.121,0.819,168.428,156173,3
7,Tal Farlow,If There's Someone Lovelier Than You,1h9RZW72mRYGBcdD179foe,4,0.545,0.302,0,-15.305,0,0.0373,0.815,0.398,0.112,0.675,110.077,163040,4
8,Jack Carson,Love Is Sweeping The Country,1pomSt085WRyM3YuqCjg95,3,0.471,0.459,5,-8.702,1,0.0965,0.741,1.04e-06,0.36,0.716,151.217,144867,4
9,Flatt & Scruggs,You Put Me On My Feet,2I5HrS8Pk3VRs8nSDJK6zz,3,0.736,0.448,4,-9.194,1,0.0349,0.583,0.00035,0.0781,0.901,95.469,123907,4
10,Cisco Houston,Sweet Betsy from Pike,2ISKrDt2omvwUQihTy9Ozs,3,0.581,0.0536,8,-20.477,1,0.293,0.991,0.00114,0.122,0.933,207.697,124253,3
11,Johnny Cash,The Loving Gift,2UD6xXVdyYQJL3Z6SVHmWD,4,0.502,0.191,0,-13.812,1,0.03,0.881,0.000195,0.196,0.361,76.734,135267,4
12,Johannes Brahms,"Violin Concerto, Op. 77, in D: Adagio",2msjm937f8PbkRYo0l3rzH,4,0.225,0.281,5,-17.253,1,0.0468,0.978,0.309,0.142,0.0399,116.337,536867,4
13,June Carter Cash,Gatsby's Restaurant,36vgKeMr5wtyLyUeghMHRp,3,0.595,0.572,7,-9.889,1,0.0484,0.349,1e-06,0.145,0.886,127.049,130040,4
14,Eddie Fisher,"O Come, All Ye Faithful",3bTwI0ah0qR6kmipOJKTWS,3,0.522,0.115,2,-10.811,1,0.0352,0.968,0.0,0.302,0.412,101.089,171573,4
15,Lefty Frizzell,I Want to Be with You Always,4MEggYK8rcKEc9gCreyvgw,3,0.68,0.185,10,-15.422,1,0.0356,0.767,0.000273,0.323,0.761,115.413,182960,4
16,June Carter Cash,Without A Love To Call My Own,4SQMJJWvTio8aBcrZUpdIV,4,0.583,0.0621,7,-18.466,1,0.0388,0.941,0.00119,0.123,0.369,105.144,179267,4
17,June Carter Cash,I Love You Sweetheart,4lwMwKEri5pbIJt1CQWqWZ,4,0.574,0.451,2,-11.134,1,0.0323,0.684,3.58e-06,0.327,0.766,109.66,181173,4
18,June Carter Cash,Gone,4o8temqHaoEfdX79M7jLmU,3,0.434,0.183,2,-12.48,1,0.0276,0.737,7.23e-05,0.175,0.238,89.787,201800,4
19,Doris Day,April In Paris - 78rpm Version,4zw9VyLFdIKnmE4kxZrXHs,4,0.313,0.13,7,-12.712,1,0.0329,0.977,0.000344,0.187,0.0803,77.771,188920,3
20,Jack Carson,Of Thee I Sing,5EjOyMR58vT2zI6SIonBZQ,3,0.38,0.438,3,-8.906,1,0.0472,0.82,0.0,0.331,0.731,103.107,123933,5
21,June Carter Cash,Another Broken Hearted Girl,5GbCbCj2aSTHWZhBSqrNJt,3,0.492,0.272,2,-11.598,1,0.0296,0.628,0.0,0.262,0.469,140.468,160333,4
22,Jean Ritchie,The Cuckoo - Another Version,5PYBCHMa8VQB4Pz6D8Lff1,4,0.614,0.055,9,-19.303,0,0.0691,0.992,0.0,0.335,0.569,116.524,108733,4
23,Eddie Fisher,Here Comes Santa Claus (Right Down Santa Claus Lane),5ZSSKFpumAw4fkPisfR8K1,4,0.702,0.292,6,-10.877,1,0.0326,0.919,0.0,0.13,0.657,75.953,135373,4
24,Franz Schubert,"Symphony No. 9 in C Major, D. 944 - ""The Great"": 1. Andante - Allegro ma non troppo",65VuxgXqI6aw2I6OqlyiaB,3,0.306,0.202,0,-14.372,1,0.0362,0.986,0.883,0.0438,0.0727,111.699,887427,4
25,Male Yaqui singers with rasping sticks and water drum,Yaqui - Deer Dance,6C6puK98FBrUR5SoqncpnQ,3,0.613,0.569,6,-24.303,0,0.122,0.973,0.00512,0.667,0.658,120.451,144120,4
26,Jean Ritchie,Little Cory,6JGpX7VlDPbyPSYVHrWP0l,4,0.551,0.0209,9,-20.469,1,0.0419,0.988,0.0,0.086,0.686,127.614,95613,4
27,June Carter Cash,East Virginia Blues,6Rhe6ER6n32oDv2bwUB6Y2,4,0.659,0.399,0,-10.824,1,0.0281,0.559,6.19e-06,0.186,0.73,112.943,151400,4
28,Dean Martin,Bet-I-Cha,6jV8pQCcBy2Qlc7oQ77wgm,5,0.415,0.318,0,-9.921,0,0.0363,0.839,1.03e-05,0.335,0.629,132.003,160240,4
29,June Carter Cash,Losin' You,6shdtiICOYfxZ64W013T0Q,3,0.648,0.314,6,-10.648,1,0.0354,0.827,0.0,0.111,0.785,106.628,98440,4
30,"The Original Broadway Cast Of ""Of Thee I Sing""",Prelude And Wintergreen For President,73c7a68bRXATB1sjTsSY6J,3,0.497,0.723,2,-8.626,1,0.0578,0.723,0.326,0.534,0.734,131.256,109893,4
31,June Carter Cash,Song To John,78w9fq1Aa4nIfvcs0OwdWm,4,0.407,0.283,7,-12.937,1,0.0302,0.793,6.06e-05,0.256,0.449,129.129,288960,4
32,Oscar Peterson Quartet,Slow Down,7Ib4cavfk5hM548PYcMvtR,4,0.601,0.0917,5,-22.202,1,0.0444,0.982,0.92,0.103,0.457,69.061,224920,4
33,Jean Ritchie,My Boy Willie - Version 2,7g0vs2x9zd8FTRuAMTymo1,4,0.472,0.0224,3,-20.453,1,0.0463,0.971,0.0,0.132,0.733,98.979,85453,4
34,Lefty Frizzell,I Love You a Thousand Ways,7wbyVdsND03iZGrs3duHH8,3,0.683,0.21,4,-13.235,1,0.0306,0.798,0.0,0.127,0.684,126.159,167893,4
35,Gabriel Fauré,"La chanson d'Eve, Op.95: 10. O mort poussière d'étoiles",00hyp3qVMG66qnrP8v8UzQ,0,0.324,0.0296,5,-22.516,0,0.0499,0.995,6.7e-05,0.166,0.0377,102.178,186427,3
36,Franz Schubert,Heidenröslein,00osaQZDixv81NlISHJ7S7,0,0.472,0.0761,7,-18.768,1,0.106,0.991,3.36e-05,0.182,0.318,137.339,107440,4
37,Dilip Kumar,Bhint Phadine Pipalo Ne Ugyo,013pZnIqE9aL8TwJELCwzA,0,0.595,0.192,11,-9.23,0,0.219,0.975,0.000187,0.151,0.809,67.971,189690,4
38,Abdel Aziz Mahmoud,Sabrin Aala Sabri,013tUrZk60l2Zn25ipC4u2,0,0.355,0.395,0,-11.257,1,0.0446,0.949,0.173,0.719,0.455,109.793,609177,4
39,Ludwig van Beethoven,"Symphony No. 6 in F Major, Op. 68 ""Pastorale"": IV. Gewitter, Sturm. Allegro",016SVtBX2Ji4Y8FY8Z9Vn8,0,0.202,0.298,5,-14.908,0,0.0488,0.78,0.843,0.543,0.13,87.189,211160,4
40,Fabre Duroseau,Pourquoi Ces Larmes,01HKVYqsjZBUzlMaagds8l,1,0.376,0.259,10,-14.596,1,0.0526,0.996,0.911,0.342,0.429,67.888,204373,3
41,Richard Strauss,"Die Liebe der Danae, Op. 83, TrV 278, Act III: Wer bist du Fremder? (Live)",01SCkLJ18sXBgFl5UP8ROt,0,0.225,0.159,5,-19.932,1,0.0531,0.962,3.5e-05,0.383,0.0399,87.292,705707,3
42,Anna Russell,Survey of Singing from Madrigals to Modern Opera,01VXgqct8gEvjF0VJGAoKU,0,0.556,0.308,5,-15.607,1,0.82,0.98,1.54e-06,0.729,0.361,132.53,1695707,3
43,Ludwig van Beethoven,"Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace",01lpZ43A5RputBxXtg41VT,0,0.315,0.11,5,-15.014,1,0.0403,0.826,0.645,0.145,0.129,138.921,729333,4
44,Suraiya,Aa Gai Jinko Dekh Sharmaoon,01x6XlIfB1XHhV14mxXt1p,0,0.521,0.236,8,-8.073,1,0.216,0.982,1.66e-05,0.111,0.837,63.669,187147,3
45,Giuseppe Verdi,Aida / Act 3: Tu...Amonasro!...tu!...il Re?,02ARMzcARZHekrx2GRys3K,0,0.427,0.34,2,-10.373,1,0.0687,0.987,0.009,0.333,0.25,65.81,151227,4
46,Asha Bhosle,Naach Ae Dil Gaa Ae Dil,02Aqe0IES1rZD3oKE1dKs6,0,0.503,0.602,11,-8.988,1,0.129,0.787,3.42e-05,0.188,0.612,94.988,263720,4
47,Richard Wagner,Der Ring Des Nibelungen : Mit Eurem Gefrage Wer Seid Denn Ihr Fremde,02DXBMaL9cL6vaEisngQ0P,0,0.38,0.467,10,-15.03,0,0.123,0.914,0.025,0.115,0.188,85.714,153333,4
48,Giuseppe Verdi,"Verdi : Simon Boccanegra : Act 2 ""Quei due vedesti? "" [Paolo, Pietro, Fiesco]",02Dgqub3CiygTNksZAGsIq,0,0.371,0.386,2,-10.266,1,0.133,0.975,0.0145,0.186,0.175,90.183,247133,3
49,Talat Mahmood,Basa Le Man Mandir Men Ram,02IEZ9GWvhD02hsm91esIZ,0,0.557,0.233,2,-11.645,1,0.172,0.99,0.877,0.216,0.901,70.882,201408,4
50,Lata Mangeshkar,Hum Tum Yeh Bahar Dekho Rang Laya,02M77uzlhcEl2kk3HGMBal,3,0.658,0.439,10,-9.751,1,0.0513,0.925,0.00063,0.129,0.85,147.554,198766,4
51,Fred von Hoerschelmann,Kapitel 9 - Amtmann Enders,02RGhxoInKxqsd2FNJ19b4,0,0.636,0.0735,7,-27.1,1,0.696,0.721,0.0,0.254,0.316,109.966,121800,3
52,Rajkumari,Kahin Dil Lagane Ka Saman Karle,02TRX9VYQMAPJUpDmrdMU2,0,0.54,0.219,1,-17.618,1,0.084,0.993,0.941,0.116,0.896,101.823,198293,4
53,Dhananjay Bhattacharya,Tomar Amar Pratham Dekha,02UXwLj0biKDQdKTLjXWKE,0,0.39,0.112,9,-17.486,0,0.0492,0.978,0.709,0.136,0.391,62.762,218773,3
54,Talat Mahmood,Dil-E-Beqarar Soja,02Vns40XKL0ZjBuG7TTc1K,0,0.442,0.149,5,-19.236,0,0.0478,0.983,0.369,0.199,0.482,74.187,213427,3
55,Giuseppe Verdi,Aida / Act 2: Quest'assisa ch'io vesto vi dica,02bPBmCGcpLVnTzaQQwSP9,0,0.413,0.31,2,-19.292,1,0.0812,0.986,1.92e-05,0.243,0.236,91.649,60160,3
56,Giuseppe Verdi,"Verdi : Don Carlo : Act 2 ""Sire, egli è tempo ch'io viva!"" [Don Carlo, Filippo, Elisabetta, Rodrigo, Chorus]",02pJq4Ku8cMtloZaKHiCxL,0,0.431,0.249,11,-15.476,1,0.077,0.989,8.67e-06,0.106,0.434,111.427,128533,5
57,Franz Schubert,"6 Moments musicaux, D. 780, Op. 94: No. 4 in C-Sharp Minor. Moderato",02ulk2ejqp7GjTkdxPSGHf,0,0.192,0.0466,1,-25.57,0,0.0414,0.995,0.921,0.0939,0.0943,73.737,332667,4
