,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Augustin Ramirez,Hoja Suelta,0OMjh9JeEPlUl8zWcjMfmz,4,0.855,0.362,7,-10.23,1,0.0697,0.774,0.0,0.0765,0.939,112.053,170388,4
1,Andy Williams,Some Children See Him,23Y9LDt5gVdB59lhA4dpOr,5,0.162,0.246,6,-12.858,0,0.0362,0.624,1.04e-06,0.127,0.268,83.928,202840,4
2,Little Joe And The Latinaires,Está Sellado,3y4xMDNn90U1pkws2JKcOD,4,0.237,0.431,7,-7.302,1,0.03,0.612,0.0,0.27,0.598,176.193,167167,4
3,The Lovin' Spoonful,Six O'Clock - 2003 Remaster,4Ce3lmp95P93YFNgaVgUNX,4,0.591,0.498,7,-10.775,1,0.048,0.363,0.0,0.189,0.7,126.301,161213,4
4,Andy Williams,Christmas Holiday,5R82IGXTpIi94C1jgAEpYO,5,0.537,0.444,7,-9.965,1,0.0302,0.733,0.0,0.366,0.71,107.289,112600,1
5,Little Joe And The Latinaires,La Bicicleta,69OPGo1RyFNgQMIZ2Jq85c,4,0.71,0.505,5,-9.433,1,0.0314,0.277,0.000242,0.0447,0.923,111.754,138589,4
6,The Lovin' Spoonful,She Is Still A Mystery - 2003 Remaster,7DiARNgKwCItHya8fXYttK,4,0.303,0.443,5,-10.836,1,0.0393,0.28,0.0,0.288,0.386,123.046,179413,4
7,Leina'ala Haili,E Kuu Baby (Hot Cha Cha),00Oy2BbkgBwck9GDXZNWvo,2,0.512,0.474,9,-6.315,1,0.0296,0.675,0.0,0.128,0.734,110.723,98360,4
8,Sergio Franchi,Do I Hear a Waltz?: Bargaining,01OstllripJ6X4iR5QtVe9,4,0.851,0.512,10,-12.845,1,0.521,0.869,0.0,0.732,0.841,141.141,145173,4
9,The Byrds,It's Alright Ma (I'm Only Bleeding) - Live,03zpNhoQUHSbsyADcwu1wO,4,0.348,0.464,11,-13.768,0,0.0465,0.356,0.000137,0.928,0.386,98.724,181333,4
10,Aaron Copland,Dance Panels (Ballet in Seven Sections) - Pas de Trois: Lento,05oEvIyYwnH9e46OUqZCYu,3,0.19,0.044,7,-26.371,1,0.0483,0.984,0.926,0.23,0.0376,80.782,242493,4
11,Cab Calloway,A Blue Serge Suit,06MLGdvGo8ghwmoDPoqZHX,3,0.6,0.462,7,-9.063,0,0.114,0.925,0.0,0.475,0.908,77.524,157827,4
12,Pete Seeger,Barbara Allen,07r88VHv53rj5FoRJOmxrb,4,0.407,0.0331,2,-28.338,1,0.0533,0.853,0.943,0.0904,0.238,117.066,70000,4
