,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Night Stalker,The City (feat. Og Sanch),2BpHN7GH8d5APuLl59V6LD,4,0.931,0.651,1,-10.669,1,0.304,0.246,0.0,0.318,0.459,95.441,222507,4
1,Református Énekek,"Jöjj, Királyom, Jézusom",4fyLb3vavgDXgMcPW3ICFF,4,0.0636,0.0437,7,-16.536,0,0.0389,0.927,0.988,0.138,0.201,69.187,118674,1
2,Blahsum,No Refunds,7B8xqPg3YyYGAlNBIZxCL7,4,0.646,0.52,1,-12.574,1,0.0916,0.019,8.38e-05,0.692,0.533,102.954,184051,4
3,A. Dannhauser,Exercise 15,00MM5KHZ70UYEqJSxsavzo,3,0.834,0.28,5,-9.007,1,0.219,0.936,0.955,0.0856,0.802,111.936,98560,3
4,DB Tha General,Body 2,00PqZ01Oi35MvUBqH95ktY,4,0.621,0.629,10,-7.578,0,0.534,0.0189,0.0,0.492,0.672,121.035,204826,5
5,Musica Sacra,Creator of the Starry Height,00YsZMJ7VbYMPjahT5yIeT,4,0.166,0.112,4,-16.011,1,0.0377,0.978,1.85e-06,0.126,0.16,109.133,76304,3
6,Muscle and Marrow,Bereft Body,00h0FiutycrNUlzOFD7ckj,4,0.416,0.34,9,-11.821,1,0.0308,0.71,0.607,0.0936,0.0382,128.796,214492,3
7,Rain Sounds,The Sound of Skies,015bFNABy5tqkMmbcDevlN,3,0.232,0.995,10,-19.631,1,0.045,0.171,0.928,0.957,0.0173,87.29,94649,4
8,M Dot 80,Handling Business (feat. P3),01Vu4ptzu7IshBZK5fJCp2,4,0.48,0.714,10,-4.306,0,0.377,0.0334,0.0,0.134,0.139,163.867,257637,4
9,Orquesta Hermanos Flores,Mi Pais,01xsdkp3zjCnCkhS5aZSNM,4,0.692,0.788,0,-5.287,1,0.0519,0.792,0.0,0.0795,0.963,92.78,164702,4
10,Aniceto Molina,Mujeres Salvadorenas,025tocXSjXRCYiHo7LKA8I,4,0.798,0.77,10,-5.584,1,0.0487,0.144,0.0,0.0537,0.965,108.639,222694,4
11,Travis Dupri,Born Again,02M19w5IIpLNeNeWp0gAU9,4,0.652,0.378,5,-9.934,0,0.129,0.722,0.00723,0.099,0.114,94.997,252633,4
12,Hip Hop Instrumenatls,Blownin On That Loud (Instrumental),03iE0WlTxfGYG5zikhwBhs,4,0.77,0.513,11,-11.644,0,0.133,0.000305,0.902,0.206,0.946,144.987,229241,4
13,Dream Cult,Convince Me,045AC48vuyUQKTsxe8eKcA,4,0.491,0.862,11,-5.193,1,0.0352,0.000386,0.00668,0.0888,0.446,120.002,267115,4
14,Lord Fuzz,Move On,049t6o1zqboQS5QNu9bRoe,4,0.367,0.836,5,-4.045,1,0.152,0.0644,0.204,0.103,0.754,158.886,175267,4
15,Elvis Phuong,Tình Yêu Ôi Tình Yêu,04glH9o4HPYiw3UeBp0X0F,4,0.714,0.777,1,-5.115,1,0.042,0.229,0.0,0.246,0.556,130.743,159843,4
16,Foreigns,Civilian,05B2C2u5crwWLiJMP8irJQ,4,0.602,0.678,5,-5.012,1,0.04,0.00122,0.864,0.383,0.104,160.128,138000,3
17,Johnny Ventura,Ritmo Merembe (Los Indios),05qo40lmDMzzxL1crueMot,4,0.655,0.581,2,-8.744,0,0.209,0.82,0.0105,0.184,0.792,76.266,189640,4
18,Református Énekek,Ó Ábrahám Ura,068bJAGngv8QgUiloHtxSK,3,0.131,0.0493,4,-15.144,0,0.0436,0.933,0.985,0.095,0.22,70.151,210730,5
19,German Brigante,Noose - Original Mix,06NqReYva2YauzSYHKp50n,4,0.808,0.843,8,-6.965,0,0.0469,2.68e-05,0.893,0.0471,0.387,123.018,372858,4
20,Big Daddi,Ice Ice Baby - Crew 7 Remix,06RXSJOdmHaW2sDjuBqdpm,4,0.816,0.861,2,-4.045,1,0.167,0.00649,9.55e-05,0.0495,0.843,110.009,284000,4
21,Relaxation Guitar Maestro,Tranquility,06TD22kXEZzefpQGPxKjf7,3,0.699,0.0603,2,-23.402,1,0.0404,0.952,0.807,0.0863,0.394,123.838,259291,4
22,Református Énekek,Erős Várunk Nékünk Az Isten - B,06gxQuN7rTI1FLuBMUv6mv,4,0.154,0.0346,0,-15.018,1,0.0403,0.927,0.986,0.228,0.403,66.432,331964,5
23,Jake Barker,The Real You,07oM9KWPMUpcfuSONCYSwF,4,0.839,0.426,9,-8.836,0,0.12,0.7,1.79e-05,0.0852,0.839,129.928,188369,4
24,Mary Perrin,Dedication,07oglTlKb2Zztw5zACVMXd,4,0.473,0.127,0,-16.247,1,0.0369,0.932,0.00106,0.118,0.181,87.699,229027,4
25,9electric,Lies,082tnBv8YXmOKSlmW9h1L5,4,0.559,0.983,2,-2.791,1,0.0935,2.51e-05,0.000225,0.267,0.71,148.146,190996,4
26,Christina Bell,Just Believe,08bn7eof1tgRgKr6ewTjES,4,0.46,0.479,10,-6.642,1,0.0342,0.058,0.0,0.126,0.19,120.716,264000,4
